code,name,amount,pct,,,,
300377.SZ,赢时胜,0.7344,2.5232,,,
688273.SH,麦澜德,1.5619,2.5203,,,
300252.SZ,金信诺,0.4266,2.5199,,,
688015.SH,交控科技,0.1224,2.5193,,,
300948.SZ,冠中生态,0.1222,2.5172,,,
605588.SH,冠石科技,0.1089,2.5157,,,
300046.SZ,台基股份,0.5858,2.5149,,,
688233.SH,神工股份,0.5709,2.5120,,,
603421.SH,鼎信通讯,0.2852,2.5099,,,
300061.SZ,旗天科技,2.0128,2.5070,,,
301052.SZ,果麦文化,0.2772,2.5067,,,
300462.SZ,华铭智能,0.1278,2.5057,,,
688079.SH,美迪凯,0.1149,2.5054,,,
300638.SZ,广和通,1.1829,2.5039,,,
688382.SH,益方生物-U,0.3838,2.5022,,,
300250.SZ,初灵信息,0.6486,2.5022,,,
603700.SH,宁水集团,0.2699,2.5018,,,
301125.SZ,腾亚精工,0.2042,2.5010,,,
688168.SH,安博通,0.2404,2.5000,,,
000099.SZ,中信海直,0.6284,2.5000,,,
300762.SZ,上海瀚讯,0.7106,2.4978,,,
300817.SZ,双飞股份,0.1283,2.4964,,,
002982.SZ,湘佳股份,0.7857,2.4964,,,
688231.SH,隆达股份,0.5253,2.4954,,,
300276.SZ,三丰智能,0.4819,2.4931,,,
002909.SZ,集泰股份,1.2248,2.4915,,,
300509.SZ,新美星,0.1462,2.4911,,,
300265.SZ,通光线缆,0.2163,2.4911,,,
301211.SZ,亨迪药业,0.4300,2.4901,,,
600500.SH,中化国际,1.6124,2.4896,,,
300222.SZ,科大智能,0.6078,2.4854,,,
600592.SH,龙溪股份,0.1785,2.4828,,,
002253.SZ,川大智胜,0.3751,2.4801,,,
603189.SH,网达软件,0.2355,2.4793,,,
600843.SH,上工申贝,0.1038,2.4793,,,
603327.SH,福蓉科技,0.5999,2.4779,,,
300419.SZ,浩丰科技,0.6249,2.4779,,,
688281.SH,华秦科技,1.4058,2.4762,,,
688173.SH,希荻微,0.2351,2.4728,,,
002855.SZ,捷荣技术,0.2650,2.4722,,,
600758.SH,辽宁能源,1.5378,2.4691,,,
688062.SH,迈威生物-U,0.3318,2.4683,,,
300705.SZ,九典制药,1.9270,2.4676,,,
301127.SZ,天源环保,0.4804,2.4658,,,
688036.SH,传音控股,1.6544,2.4655,,,
300085.SZ,银之杰,0.8153,2.4652,,,
300177.SZ,中海达,0.7125,2.4638,,,
603860.SH,中公高科,0.0972,2.4621,,,
002485.SZ,*ST雪发,0.0360,2.4615,,,
000557.SZ,西部创业,0.7526,2.4590,,,
002460.SZ,赣锋锂业,35.7274,2.4580,,,
300423.SZ,昇辉科技,0.2422,2.4546,,,
002584.SZ,西陇科学,1.7070,2.4531,,,
000506.SZ,中润资源,3.6866,2.4523,,,
000048.SZ,京基智农,0.7299,2.4518,,,
603365.SH,水星家纺,0.1124,2.4506,,,
603903.SH,中持股份,0.0889,2.4499,,,
301049.SZ,超越科技,0.1882,2.4490,,,
600223.SH,鲁商发展,0.5914,2.4485,,,
000782.SZ,美达股份,1.2062,2.4476,,,
301330.SZ,熵基科技,1.2088,2.4456,,,
300352.SZ,北信源,1.0579,2.4450,,,
300055.SZ,万邦达,0.4290,2.4450,,,
300335.SZ,迪森股份,1.8301,2.4440,,,
603798.SH,康普顿,0.1552,2.4390,,,
300163.SZ,先锋新材,0.2358,2.4390,,,
002774.SZ,快意电梯,0.3418,2.4390,,,
001208.SZ,华菱线缆,0.3179,2.4390,,,
300078.SZ,思创医惠,0.5461,2.4336,,,
000911.SZ,南宁糖业,0.2720,2.4328,,,
688158.SH,优刻得-W,0.7018,2.4291,,,
688683.SH,莱尔科技,0.0741,2.4278,,,
600533.SH,栖霞建设,2.6137,2.4272,,,
001266.SZ,宏英智能,0.4906,2.4251,,,
002691.SZ,冀凯股份,0.2431,2.4242,,,
603159.SH,上海亚虹,0.0872,2.4238,,,
603186.SH,华正新材,0.3478,2.4201,,,
688571.SH,杭华股份,0.0798,2.4148,,,
600993.SH,马应龙,1.6972,2.4146,,,
000919.SZ,金陵药业,0.3443,2.4113,,,
603108.SH,润达医疗,3.0840,2.4107,,,
430198.BJ,微创光电,0.0075,2.4096,,,
300130.SZ,新国都,2.6982,2.4096,,,
603712.SH,七一二,2.1036,2.4093,,,
000856.SZ,冀东装备,2.4985,2.4083,,,
300456.SZ,赛微电子,0.9246,2.4079,,,
000820.SZ,神雾节能,0.5385,2.4070,,,
300818.SZ,耐普矿机,0.3133,2.4034,,,
300766.SZ,每日互动,0.5270,2.4024,,,
603277.SH,银都股份,0.0910,2.4009,,,
600107.SH,美尔雅,0.8052,2.3988,,,
300334.SZ,津膜科技,0.2432,2.3988,,,
300701.SZ,森霸传感,0.1190,2.3981,,,
000504.SZ,南华生物,1.4690,2.3965,,,
300152.SZ,新动力,0.6693,2.3952,,,
601006.SH,大秦铁路,4.1203,2.3916,,,
688313.SH,仕佳光子,0.3518,2.3913,,,
000576.SZ,甘化科工,0.5383,2.3897,,,
301080.SZ,百普赛斯,1.7662,2.3881,,,
688331.SH,荣昌生物,1.7118,2.3879,,,
000151.SZ,中成股份,1.3820,2.3878,,,
603133.SH,碳元科技,0.2733,2.3855,,,
603567.SH,珍宝岛,0.4887,2.3847,,,
300988.SZ,津荣天宇,0.4841,2.3832,,,
300925.SZ,法本信息,1.0454,2.3810,,,
002692.SZ,ST远程,0.1190,2.3810,,,
002718.SZ,友邦吊顶,0.1246,2.3775,,,
000514.SZ,渝开发,0.7235,2.3747,,,
605208.SH,永茂泰,1.1597,2.3741,,,
603019.SH,中科曙光,5.3026,2.3735,,,
300772.SZ,运达股份,3.2101,2.3719,,,
600345.SH,长江通信,0.2657,2.3700,,,
603843.SH,正平股份,0.4020,2.3697,,,
600797.SH,浙大网新,0.9481,2.3689,,,
300385.SZ,雪浪环境,0.0592,2.3689,,,
300263.SZ,隆华科技,2.1021,2.3684,,,
300838.SZ,浙江力诺,0.1917,2.3656,,,
003035.SZ,南网能源,0.6505,2.3649,,,
300212.SZ,易华录,1.3941,2.3634,,,
301016.SZ,雷尔伟,0.2026,2.3622,,,
300919.SZ,中伟股份,4.1974,2.3602,,,
601298.SH,青岛港,0.5210,2.3593,,,
002298.SZ,中电兴发,0.9781,2.3585,,,
300777.SZ,中简科技,6.6391,2.3583,,,
002017.SZ,东信和平,3.5324,2.3581,,,
603699.SH,纽威股份,0.2217,2.3560,,,
002355.SZ,兴民智通,0.4649,2.3555,,,
002853.SZ,皮阿诺,0.7890,2.3551,,,
001258.SZ,立新能源,3.8170,2.3549,,,
002408.SZ,齐翔腾达,1.3176,2.3546,,,
300484.SZ,蓝海华腾,0.2690,2.3529,,,
300749.SZ,顶固集创,0.1163,2.3513,,,
002138.SZ,顺络电子,1.6174,2.3501,,,
603815.SH,交建股份,3.1473,2.3486,,,
600156.SH,华升股份,0.1638,2.3474,,,
300036.SZ,超图软件,1.3118,2.3474,,,
002589.SZ,瑞康医药,3.3328,2.3474,,,
300666.SZ,江丰电子,7.9897,2.3474,,,
300968.SZ,格林精密,0.1334,2.3447,,,
300238.SZ,冠昊生物,0.6807,2.3445,,,
002243.SZ,力合科创,0.3640,2.3438,,,
300978.SZ,东箭科技,0.5399,2.3432,,,
600148.SH,长春一东,0.2551,2.3426,,,
000710.SZ,贝瑞基因,0.9433,2.3425,,,
300846.SZ,首都在线,0.9665,2.3415,,,
300339.SZ,润和软件,8.4331,2.3372,,,
300876.SZ,蒙泰高新,0.4023,2.3363,,,
301025.SZ,读客文化,0.4297,2.3350,,,
601111.SH,中国国航,3.9125,2.3346,,,
300154.SZ,瑞凌股份,0.1225,2.3339,,,
002380.SZ,科远智慧,9.3794,2.3320,,,
000021.SZ,深科技,1.2607,2.3318,,,
300541.SZ,先进数通,1.0206,2.3316,,,
600580.SH,卧龙电驱,2.3484,2.3312,,,
300399.SZ,天利科技,0.1475,2.3279,,,
300802.SZ,矩子科技,1.3210,2.3278,,,
688208.SH,道通科技,1.4540,2.3248,,,
300340.SZ,科恒股份,0.4181,2.3236,,,
300907.SZ,康平科技,0.1300,2.3195,,,
600031.SH,三一重工,9.3398,2.3192,,,
301075.SZ,多瑞医药,0.1471,2.3183,,,
601956.SH,东贝集团,0.4769,2.3179,,,
002448.SZ,中原内配,0.3654,2.3179,,,
301085.SZ,亚康股份,0.2251,2.3128,,,
300240.SZ,飞力达,0.3739,2.3121,,,
605268.SH,王力安防,0.0745,2.3095,,,
300785.SZ,值得买,2.8229,2.3077,,,
002295.SZ,精艺股份,0.5112,2.3077,,,
300155.SZ,安居宝,0.1031,2.3061,,,
002234.SZ,民和股份,2.9717,2.3060,,,
600571.SH,信雅达,0.8569,2.3047,,,
300958.SZ,建工修复,0.1840,2.3047,,,
831961.BJ,创远信科,0.0314,2.3018,,,
300883.SZ,龙利得,0.2971,2.2989,,,
301081.SZ,严牌股份,0.1051,2.2979,,,
000551.SZ,创元科技,0.5395,2.2976,,,
002490.SZ,山东墨龙,4.4424,2.2968,,,
300848.SZ,美瑞新材,0.6175,2.2965,,,
688459.SH,C哈铁,1.9032,2.2951,,,
000913.SZ,钱江摩托,1.1224,2.2936,,,
300540.SZ,蜀道装备,0.2488,2.2901,,,
000045.SZ,深纺织A,0.6680,2.2901,,,
002179.SZ,中航光电,5.6198,2.2890,,,
300322.SZ,硕贝德,0.5110,2.2883,,,
002049.SZ,紫光国微,11.4346,2.2880,,,
601718.SH,际华集团,1.6536,2.2876,,,
603789.SH,星光农机,0.2141,2.2872,,,
300812.SZ,易天股份,0.4383,2.2864,,,
603896.SH,寿仙谷,1.4042,2.2857,,,
301031.SZ,中熔电气,0.8200,2.2854,,,
300964.SZ,本川智能,0.0945,2.2844,,,
688318.SH,财富趋势,0.5478,2.2826,,,
301098.SZ,金埔园林,0.1785,2.2824,,,
600889.SH,南京化纤,0.1485,2.2822,,,
603682.SH,锦和商管,0.1641,2.2814,,,
300884.SZ,狄耐克,2.6286,2.2799,,,
603829.SH,洛凯股份,0.2099,2.2787,,,
600526.SH,菲达环保,0.2108,2.2770,,,
300640.SZ,德艺文创,0.1608,2.2767,,,
002990.SZ,盛视科技,0.2922,2.2737,,,
300493.SZ,润欣科技,0.2269,2.2727,,,
002591.SZ,恒大高新,0.8636,2.2727,,,
300442.SZ,润泽科技,0.4936,2.2695,,,
002896.SZ,中大力德,4.5760,2.2692,,,
300877.SZ,金春股份,0.3940,2.2687,,,
000777.SZ,中核科技,0.6250,2.2682,,,
603289.SH,泰瑞机器,0.2427,2.2678,,,
301182.SZ,凯旺科技,0.0873,2.2671,,,
688686.SH,奥普特,0.7319,2.2671,,,
300254.SZ,仟源医药,0.3488,2.2659,,,
300232.SZ,洲明科技,0.4634,2.2648,,,
002382.SZ,蓝帆医疗,2.1051,2.2646,,,
603883.SH,老百姓,2.7798,2.2628,,,
002064.SZ,华峰化学,1.7517,2.2624,,,
000068.SZ,华控赛格,1.2034,2.2613,,,
002333.SZ,罗普斯金,0.3480,2.2599,,,
600610.SH,中毅达,0.7223,2.2591,,,
603639.SH,海利尔,0.3737,2.2582,,,
688613.SH,奥精医疗,1.8065,2.2562,,,
603042.SH,华脉科技,0.6312,2.2549,,,
603933.SH,睿能科技,0.0996,2.2541,,,
603813.SH,原尚股份,0.1107,2.2535,,,
603228.SH,景旺电子,0.8224,2.2523,,,
688661.SH,和林微纳,0.3600,2.2520,,,
002900.SZ,哈三联,0.2731,2.2519,,,
688207.SH,格灵深瞳-U,0.2733,2.2517,,,
601399.SH,国机重装,0.8717,2.2508,,,
300288.SZ,朗玛信息,0.4070,2.2508,,,
300198.SZ,纳川股份,0.3136,2.2508,,,
002308.SZ,威创股份,2.7497,2.2422,,,
300918.SZ,南山智尚,0.2173,2.2406,,,
603819.SH,神力股份,0.6309,2.2393,,,
300935.SZ,盈建科,0.4137,2.2391,,,
688508.SH,芯朋微,0.5264,2.2375,,,
600718.SH,东软集团,1.3530,2.2374,,,
301051.SZ,信濠光电,0.2655,2.2369,,,
002502.SZ,鼎龙文化,0.2977,2.2364,,,
603683.SH,晶华新材,0.8348,2.2340,,,
300854.SZ,中兰环保,0.1628,2.2337,,,
300905.SZ,宝丽迪,0.1386,2.2319,,,
300501.SZ,海顺新材,0.3079,2.2318,,,
300426.SZ,唐德影视,0.1364,2.2298,,,
300183.SZ,东软载波,0.2851,2.2291,,,
603728.SH,鸣志电器,3.3175,2.2273,,,
600302.SH,标准股份,0.1083,2.2267,,,
300134.SZ,大富科技,0.6094,2.2251,,,
300490.SZ,华自科技,0.6300,2.2243,,,
603070.SH,万控智造,0.4285,2.2235,,,
300706.SZ,阿石创,0.6194,2.2233,,,
688183.SH,生益电子,0.1323,2.2222,,,
603817.SH,海峡环保,0.2787,2.2222,,,
002112.SZ,三变科技,1.1736,2.2222,,,
600444.SH,国机通用,0.2537,2.2205,,,
002319.SZ,乐通股份,0.2850,2.2201,,,
603337.SH,杰克股份,0.2449,2.2198,,,
300525.SZ,博思软件,2.2070,2.2172,,,
300213.SZ,佳讯飞鸿,0.2542,2.2133,,,
002095.SZ,生意宝,0.2275,2.2131,,,
002188.SZ,中天服务,0.5337,2.2099,,,
002013.SZ,中航机电,7.4744,2.2090,,,
300292.SZ,吴通控股,0.6226,2.2082,,,
002780.SZ,三夫户外,0.1909,2.2073,,,
603721.SH,中广天择,0.5095,2.2070,,,
301256.SZ,华融化学,0.3033,2.2059,,,
300303.SZ,聚飞光电,0.4525,2.2059,,,
002467.SZ,二六三,1.0151,2.2059,,,
300533.SZ,冰川网络,0.8418,2.2054,,,
300963.SZ,中洲特材,0.4061,2.2037,,,
002275.SZ,桂林三金,0.7191,2.2017,,,
300267.SZ,尔康制药,0.8037,2.2013,,,
600313.SH,农发种业,8.1749,2.2010,,,
300285.SZ,国瓷材料,3.6307,2.1987,,,
300063.SZ,天龙集团,0.2956,2.1978,,,
002912.SZ,中新赛克,1.0052,2.1968,,,
603220.SH,中贝通信,0.1759,2.1968,,,
300828.SZ,锐新科技,0.4738,2.1964,,,
002862.SZ,实丰文化,0.6562,2.1936,,,
002232.SZ,启明信息,0.8297,2.1933,,,
002204.SZ,大连重工,3.3409,2.1922,,,
002324.SZ,普利特,1.6889,2.1921,,,
002058.SZ,威尔泰,0.1554,2.1911,,,
002813.SZ,路畅科技,0.4217,2.1901,,,
002846.SZ,英联股份,0.3509,2.1898,,,
838171.BJ,邦德股份,0.2252,2.1891,,,
300941.SZ,创识科技,0.9512,2.1883,,,
002442.SZ,龙星化工,2.8031,2.1875,,,
688151.SH,华强科技,0.3809,2.1855,,,
300823.SZ,建科机械,0.0994,2.1855,,,
688798.SH,艾为电子,0.8368,2.1839,,,
300318.SZ,博晖创新,1.0451,2.1807,,,
002898.SZ,赛隆药业,0.3057,2.1801,,,
688300.SH,联瑞新材,0.4464,2.1795,,,
600898.SH,国美通讯,0.1567,2.1779,,,
600386.SH,北巴传媒,0.1895,2.1739,,,
002613.SZ,北玻股份,0.6998,2.1739,,,
600557.SH,康缘药业,2.4927,2.1711,,,
002183.SZ,怡亚通,1.8650,2.1700,,,
688205.SH,德科立,0.4987,2.1683,,,
000996.SZ,中国中期,0.1933,2.1667,,,
002883.SZ,中设股份,0.3756,2.1654,,,
002331.SZ,皖通科技,0.1824,2.1638,,,
688677.SH,海泰新光,2.8960,2.1630,,,
603698.SH,航天工程,0.2249,2.1613,,,
603005.SH,晶方科技,2.8691,2.1605,,,
300665.SZ,飞鹿股份,0.1407,2.1601,,,
300989.SZ,蕾奥规划,0.0547,2.1591,,,
688418.SH,震有科技,0.1422,2.1583,,,
688181.SH,八亿时空,0.1968,2.1583,,,
300291.SZ,百纳千成,0.3258,2.1583,,,
300013.SZ,新宁物流,0.5437,2.1583,,,
688601.SH,力芯微,1.0248,2.1559,,,
688211.SH,中科微至,0.0983,2.1559,,,
002823.SZ,凯中精密,1.8033,2.1556,,,
603987.SH,康德莱,2.7972,2.1525,,,
300153.SZ,科泰电源,0.2562,2.1521,,,
002346.SZ,柘中股份,0.3587,2.1489,,,
300765.SZ,新诺威,0.6539,2.1470,,,
600535.SH,天士力,1.5232,2.1463,,,
001211.SZ,双枪科技,0.0985,2.1455,,,
688520.SH,神州细胞-U,0.3640,2.1450,,,
600530.SH,交大昂立,0.3971,2.1448,,,
603585.SH,苏利股份,0.1526,2.1429,,,
300172.SZ,中电环保,0.3871,2.1413,,,
000949.SZ,新乡化纤,0.4759,2.1407,,,
300860.SZ,锋尚文化,0.3912,2.1390,,,
001336.SZ,楚环科技,1.4032,2.1382,,,
603583.SH,捷昌驱动,0.3767,2.1339,,,
301110.SZ,青木股份,0.2284,2.1300,,,
300576.SZ,容大感光,0.4160,2.1287,,,
301128.SZ,强瑞技术,0.3445,2.1277,,,
000697.SZ,炼石航空,1.9013,2.1277,,,
300546.SZ,雄帝科技,1.0994,2.1255,,,
300555.SZ,路通视信,0.1654,2.1246,,,
300079.SZ,数码视讯,0.7520,2.1231,,,
600693.SH,东百集团,1.8066,2.1226,,,
002566.SZ,益盛药业,0.7545,2.1223,,,
301042.SZ,安联锐视,0.1899,2.1207,,,
600289.SH,ST信通,0.0478,2.1201,,,
300460.SZ,惠伦晶体,0.4326,2.1191,,,
301113.SZ,雅艺科技,0.2571,2.1186,,,
002210.SZ,飞马国际,0.7617,2.1186,,,
603773.SH,沃格光电,0.1219,2.1142,,,
300624.SZ,万兴科技,0.5185,2.1139,,,
603739.SH,蔚蓝生物,0.1107,2.1137,,,
605118.SH,力鼎光电,0.1050,2.1127,,,
002300.SZ,太阳电缆,1.5062,2.1118,,,
300523.SZ,辰安科技,0.2256,2.1093,,,
301106.SZ,骏成科技,0.1049,2.1082,,,
600077.SH,宋都股份,0.7530,2.1053,,,
300570.SZ,太辰光,0.4423,2.1053,,,
002727.SZ,一心堂,3.7950,2.1053,,,
002193.SZ,如意集团,0.2769,2.1053,,,
601606.SH,长城军工,1.8412,2.1024,,,
002153.SZ,石基信息,0.9502,2.0991,,,
605365.SH,立达信,1.0521,2.0979,,,
002609.SZ,捷顺科技,0.3126,2.0979,,,
301022.SZ,海泰科,0.0886,2.0974,,,
300243.SZ,瑞丰高材,0.1083,2.0955,,,
600080.SH,金花股份,0.3059,2.0942,,,
000691.SZ,亚太实业,0.2573,2.0930,,,
000038.SZ,*ST大通,0.2062,2.0930,,,
688252.SH,天德钰,0.6978,2.0918,,,
603188.SH,亚邦股份,0.1563,2.0888,,,
002168.SZ,惠程科技,0.5483,2.0888,,,
603006.SH,联明股份,0.1284,2.0882,,,
002796.SZ,世嘉科技,0.5418,2.0882,,,
002494.SZ,华斯股份,0.1593,2.0882,,,
600202.SH,哈空调,0.2741,2.0833,,,
300301.SZ,*ST长方,0.2088,2.0833,,,
000599.SZ,青岛双星,0.2804,2.0833,,,
000042.SZ,中洲控股,0.9569,2.0808,,,
002199.SZ,东晶电子,0.3015,2.0772,,,
002963.SZ,豪尔赛,0.1217,2.0743,,,
600228.SH,返利科技,0.2263,2.0741,,,
605136.SH,丽人丽妆,0.6803,2.0713,,,
300088.SZ,长信科技,2.0657,2.0701,,,
839790.BJ,联迪信息,0.0717,2.0690,,,
600100.SH,同方股份,1.0754,2.0690,,,
301063.SZ,海锅股份,0.2363,2.0687,,,
300474.SZ,景嘉微,2.6737,2.0684,,,
300368.SZ,汇金股份,0.3594,2.0668,,,
002433.SZ,ST太安,1.1559,2.0649,,,
002357.SZ,富临运业,0.2526,2.0638,,,
000957.SZ,中通客车,8.1461,2.0634,,,
000889.SZ,ST中嘉,0.2604,2.0619,,,
300504.SZ,天邑股份,0.3401,2.0612,,,
000547.SZ,航天发展,2.7470,2.0608,,,
688121.SH,卓然股份,0.1547,2.0606,,,
300187.SZ,永清环保,0.3545,2.0583,,,
603126.SH,中材节能,0.4578,2.0558,,,
000909.SZ,数源科技,1.9673,2.0556,,,
600905.SH,三峡能源,9.2661,2.0548,,,
300840.SZ,酷特智能,0.1715,2.0548,,,
002523.SZ,天桥起重,0.5035,2.0548,,,
300128.SZ,锦富技术,0.4020,2.0528,,,
300937.SZ,药易购,0.4386,2.0511,,,
001309.SZ,德明利,0.5978,2.0490,,,
000768.SZ,中航西飞,9.0552,2.0478,,,
002167.SZ,东方锆业,0.7375,2.0472,,,
601999.SH,出版传媒,0.1316,2.0446,,,
300405.SZ,科隆股份,0.1301,2.0446,,,
603390.SH,通达电气,0.0878,2.0408,,,
600686.SH,金龙汽车,2.8279,2.0408,,,
300972.SZ,万辰生物,0.4002,2.0408,,,
300644.SZ,南京聚隆,0.0789,2.0408,,,
300613.SZ,富瀚微,1.1747,2.0408,,,
603602.SH,纵横通信,0.9705,2.0390,,,
600184.SH,光电股份,0.5081,2.0390,,,
688350.SH,富淼科技,0.1292,2.0373,,,
603315.SH,福鞍股份,0.2599,2.0364,,,
300006.SZ,莱美药业,0.5757,2.0356,,,
688565.SH,力源科技,0.5080,2.0354,,,
000676.SZ,智度股份,0.9360,2.0333,,,
002207.SZ,准油股份,3.4291,2.0316,,,
002921.SZ,联诚精密,0.4399,2.0308,,,
300585.SZ,奥联电子,0.2758,2.0301,,,
600826.SH,兰生股份,0.0760,2.0298,,,
002342.SZ,巨力索具,0.6972,2.0253,,,
603928.SH,兴业股份,0.1118,2.0239,,,
300138.SZ,晨光生物,0.9110,2.0233,,,
688335.SH,复洁环保,0.0755,2.0233,,,
300053.SZ,欧比特,0.9042,2.0228,,,
301276.SZ,嘉曼服饰,0.3911,2.0227,,,
002435.SZ,长江健康,0.6988,2.0225,,,
300591.SZ,万里马,0.3251,2.0202,,,
300448.SZ,浩云科技,0.2563,2.0161,,,
002247.SZ,聚力文化,0.2026,2.0161,,,
002825.SZ,纳尔股份,0.7011,2.0158,,,
002905.SZ,金逸影视,0.5365,2.0155,,,
300868.SZ,杰美特,0.0639,2.0147,,,
603488.SH,展鹏科技,0.1057,2.0124,,,
600340.SH,华夏幸福,0.9260,2.0080,,,
600491.SH,龙元建设,0.5484,2.0073,,,
300885.SZ,海昌新材,0.1636,2.0063,,,
605389.SH,长龄液压,0.0847,2.0059,,,
300087.SZ,荃银高科,1.6671,2.0041,,,
300881.SZ,盛德鑫泰,0.8122,2.0039,,,
688227.SH,品高股份,0.1074,2.0021,,,
688097.SH,博众精工,0.0556,2.0015,,,
603626.SH,科森科技,0.3816,2.0000,,,
300111.SZ,向日葵,0.3518,2.0000,,,
002282.SZ,博深股份,0.2798,2.0000,,,
000679.SZ,大连友谊,0.2981,2.0000,,,
300882.SZ,万胜智能,0.2764,1.9971,,,
600536.SH,中国软件,26.7475,1.9945,,,
300373.SZ,扬杰科技,3.7184,1.9945,,,
600602.SH,云赛智联,0.4633,1.9934,,,
300961.SZ,深水海纳,0.1454,1.9928,,,
300139.SZ,晓程科技,0.3448,1.9925,,,
002522.SZ,浙江众成,0.2863,1.9920,,,
600990.SH,四创电子,0.5030,1.9913,,,
301038.SZ,深水规院,0.4984,1.9906,,,
002570.SZ,贝因美,1.3351,1.9892,,,
002882.SZ,金龙羽,3.7090,1.9847,,,
600698.SH,湖南天雁,0.3725,1.9824,,,
300739.SZ,明阳电路,0.2894,1.9824,,,
600021.SH,上海电力,6.8772,1.9822,,,
301220.SZ,亚香股份,0.3160,1.9811,,,
600203.SH,福日电子,0.3698,1.9802,,,
300520.SZ,科大国创,1.0676,1.9796,,,
600576.SH,祥源文化,0.4243,1.9784,,,
688551.SH,科威尔,0.1301,1.9752,,,
605288.SH,凯迪股份,0.1314,1.9748,,,
603083.SH,剑桥科技,9.1311,1.9746,,,
600545.SH,卓郎智能,0.2735,1.9737,,,
003026.SZ,中晶科技,0.3879,1.9700,,,
688448.SH,磁谷科技,0.2422,1.9688,,,
600601.SH,*ST方科,0.3912,1.9685,,,
301132.SZ,满坤科技,0.5397,1.9684,,,
000636.SZ,风华高科,1.1251,1.9663,,,
301126.SZ,达嘉维康,0.4132,1.9659,,,
601952.SH,苏垦农发,1.5938,1.9656,,,
603998.SH,方盛制药,1.2175,1.9637,,,
600215.SH,派斯林,0.2697,1.9637,,,
688679.SH,通源环境,0.0796,1.9624,,,
002976.SZ,瑞玛精密,2.1133,1.9616,,,
603825.SH,华扬联众,1.2948,1.9608,,,
300430.SZ,诚益通,1.5885,1.9608,,,
301175.SZ,中科环保,0.6211,1.9576,,,
002733.SZ,雄韬股份,1.7454,1.9575,,,
300632.SZ,光莆股份,0.4586,1.9571,,,
002151.SZ,北斗星通,1.1689,1.9565,,,
003039.SZ,顺控发展,0.3866,1.9563,,,
002294.SZ,信立泰,3.7943,1.9560,,,
002014.SZ,永新股份,0.1994,1.9557,,,
002998.SZ,优彩资源,0.0979,1.9549,,,
600410.SH,华胜天成,0.7075,1.9531,,,
300650.SZ,太龙股份,0.8251,1.9517,,,
301076.SZ,新瀚新材,0.2254,1.9512,,,
603192.SH,汇得科技,0.1370,1.9507,,,
000153.SZ,丰原药业,0.4040,1.9488,,,
000524.SZ,岭南控股,0.6536,1.9465,,,
002923.SZ,润都股份,0.3440,1.9458,,,
000605.SZ,渤海股份,0.3348,1.9449,,,
002512.SZ,达华智能,0.7168,1.9444,,,
301117.SZ,佳缘科技,0.5557,1.9440,,,
002600.SZ,领益智造,1.3312,1.9438,,,
002655.SZ,共达电声,0.5015,1.9426,,,
300269.SZ,ST联建,0.7656,1.9417,,,
601021.SH,春秋航空,1.3401,1.9412,,,
688687.SH,凯因科技,0.3044,1.9399,,,
688569.SH,铁科轨道,0.2903,1.9395,,,
600191.SH,华资实业,0.3745,1.9386,,,
300959.SZ,线上线下,0.2130,1.9369,,,
002065.SZ,东华软件,1.3698,1.9366,,,
301233.SZ,盛帮股份,0.4572,1.9358,,,
300446.SZ,乐凯新材,0.2571,1.9334,,,
605001.SH,威奥股份,0.1608,1.9324,,,
600113.SH,浙江东日,0.3167,1.9324,,,
688110.SH,东芯股份,0.5558,1.9315,,,
601231.SH,环旭电子,1.8193,1.9312,,,
000050.SZ,深天马A,0.6821,1.9296,,,
300356.SZ,*ST光一,0.3022,1.9284,,,
002349.SZ,精华制药,4.2560,1.9281,,,
601633.SH,长城汽车,6.6059,1.9281,,,
300892.SZ,品渥食品,0.1811,1.9272,,,
300058.SZ,蓝色光标,1.4370,1.9272,,,
603600.SH,永艺股份,0.3927,1.9270,,,
688396.SH,华润微,1.5971,1.9263,,,
300940.SZ,南极光,0.4127,1.9251,,,
603256.SH,宏和科技,0.3751,1.9231,,,
601598.SH,中国外运,0.7559,1.9231,,,
600482.SH,中国动力,0.5053,1.9231,,,
300491.SZ,通合科技,0.2420,1.9215,,,
300865.SZ,大宏立,0.0769,1.9210,,,
300531.SZ,优博讯,0.4115,1.9201,,,
002406.SZ,远东传动,0.1771,1.9190,,,
002316.SZ,*ST亚联,0.2529,1.9169,,,
002317.SZ,众生药业,3.0178,1.9167,,,
002601.SZ,龙佰集团,2.2279,1.9148,,,
002815.SZ,崇达技术,0.5657,1.9139,,,
002322.SZ,理工能科,0.1864,1.9139,,,
301048.SZ,金鹰重工,0.2392,1.9116,,,
002373.SZ,千方科技,0.5513,1.9080,,,
002981.SZ,朝阳科技,0.1392,1.9079,,,
300767.SZ,震安科技,0.5582,1.9068,,,
300475.SZ,香农芯创,0.2018,1.9068,,,
300594.SZ,朗进科技,0.1074,1.9060,,,
600520.SH,文一科技,0.9475,1.9056,,,
300266.SZ,兴源环境,0.4978,1.9048,,,
603988.SH,中电电机,0.2004,1.9038,,,
002694.SZ,顾地科技,0.1015,1.9027,,,
600712.SH,南宁百货,0.2450,1.9022,,,
300272.SZ,开能健康,0.3178,1.9011,,,
301119.SZ,正强股份,0.2639,1.9006,,,
603055.SH,台华新材,0.5412,1.9000,,,
300066.SZ,三川智慧,0.3888,1.8975,,,
300400.SZ,劲拓股份,0.5183,1.8960,,,
