,ts_code,trade_date,pct_chg,amount
2798,600105.SH,20221114,0.8242,62739.487
4083,603662.SH,20221114,0.8217,24710.679
90,000425.SZ,20221114,0.8197,324908.599
433,000987.SZ,20221114,0.8197,179820.242
653,002154.SZ,20221114,0.8152,47014.912
1296,002826.SZ,20221114,0.813,331610.712
3435,600881.SH,20221114,0.813,51739.776
3321,600751.SH,20221114,0.8097,30877.664
95,000488.SZ,20221114,0.8081,59463.66
4899,833266.BJ,20221114,0.8065,4536.821
2765,600061.SH,20221114,0.7987,216125.794
196,000631.SZ,20221114,0.7979,121026.511
3583,601236.SH,20221114,0.7979,292584.346
4828,688682.SH,20221114,0.7962,30126.216
4580,688230.SH,20221114,0.7942,22306.447
2569,301127.SZ,20221114,0.7937,63774.589
3609,601500.SH,20221114,0.7937,22278.878
3966,603367.SH,20221114,0.7919,241884.76
2911,600237.SH,20221114,0.7899,144110.564
1025,002537.SZ,20221114,0.7865,1268184.998
3223,600637.SH,20221114,0.7837,59603.483
4798,688618.SH,20221114,0.7781,44939.772
3080,600466.SH,20221114,0.7752,337325.291
4633,688296.SH,20221114,0.7735,11720.637
4682,688358.SH,20221114,0.7732,91919.909
4940,836720.BJ,20221114,0.7692,1307.045
1278,002807.SZ,20221114,0.7673,155696.808
3762,603042.SH,20221114,0.7663,17174.169
2660,301263.SZ,20221114,0.7626,110734.924
2302,300840.SZ,20221114,0.7625,16783.515
1849,300370.SZ,20221114,0.7605,32827.442
4791,688607.SH,20221114,0.7572,55314.367
2164,300691.SZ,20221114,0.7524,68492.493
3619,601577.SH,20221114,0.7508,117755.336
3857,603188.SH,20221114,0.75,24868.992
1795,300311.SZ,20221114,0.7496,117380.006
2266,300803.SZ,20221114,0.7469,709408.141
1004,002515.SZ,20221114,0.7444,38198.902
1178,002695.SZ,20221114,0.7442,51891.928
1719,300235.SZ,20221114,0.7442,29506.182
3538,601099.SH,20221114,0.7435,213926.553
4643,688308.SH,20221114,0.7429,197580.523
2768,600064.SH,20221114,0.7429,168776.678
3049,600410.SH,20221114,0.7421,66530.25
3667,601808.SH,20221114,0.742,276288.713
3217,600628.SH,20221114,0.7407,16993.962
203,000639.SZ,20221114,0.7389,60346.58
2315,300853.SZ,20221114,0.7385,33594.08
2358,300897.SZ,20221114,0.7379,5860.83
4277,605009.SH,20221114,0.7378,140233.922
3965,603366.SH,20221114,0.7364,239633.835
2467,301013.SZ,20221114,0.7361,26073.843
4278,605011.SH,20221114,0.7348,15542.393
3241,600658.SH,20221114,0.7317,65431.518
2625,301205.SZ,20221114,0.7311,36370.502
1614,300125.SZ,20221114,0.731,432046.567
214,000666.SZ,20221114,0.7299,65641.76
4867,830799.BJ,20221114,0.7299,3804.785
3289,600717.SH,20221114,0.7299,55186.944
4454,688081.SH,20221114,0.7295,7004.566
4353,605319.SH,20221114,0.7273,11910.979
823,002327.SZ,20221114,0.7267,26081.863
4429,688053.SH,20221114,0.726,136821.124
3649,601696.SH,20221114,0.7246,503885.574
2292,300830.SZ,20221114,0.7238,49030.363
3803,603101.SH,20221114,0.7194,7980.474
166,000592.SZ,20221114,0.7194,174748.05
4299,605098.SH,20221114,0.7184,37720.924
2508,301058.SZ,20221114,0.7173,50553.573
925,002430.SZ,20221114,0.7147,308661.149
963,002471.SZ,20221114,0.7143,119100.001
2747,600033.SH,20221114,0.7143,29368.934
2732,600017.SH,20221114,0.7143,86128.668
3047,600408.SH,20221114,0.7143,28222.161
2735,600020.SH,20221114,0.7117,19633.809
4504,688136.SH,20221114,0.7106,128532.104
4845,688728.SH,20221114,0.7101,41701.603
3192,600599.SH,20221114,0.7092,17749.446
3885,603225.SH,20221114,0.7071,182601.321
3670,601818.SH,20221114,0.7042,275936.842
3639,601658.SH,20221114,0.7042,933531.044
2550,301106.SZ,20221114,0.7029,13295.439
495,001331.SZ,20221114,0.7027,88035.745
213,000665.SZ,20221114,0.7013,624932.834
3548,601118.SH,20221114,0.7009,67304.067
2094,300620.SZ,20221114,0.6993,87174.057
4033,603578.SH,20221114,0.6982,27615.117
1468,003013.SZ,20221114,0.698,19559.303
517,002013.SZ,20221114,0.6975,667807.815
4895,832566.BJ,20221114,0.6935,5164.543
3915,603288.SH,20221114,0.6925,634514.159
1424,002966.SZ,20221114,0.6925,344156.105
1417,002958.SZ,20221114,0.692,90200.618
3763,603043.SH,20221114,0.692,85118.988
3310,600739.SH,20221114,0.6918,141009.164
1910,300433.SZ,20221114,0.691,290972.361
1403,002942.SZ,20221114,0.6865,13691.839
1897,300419.SZ,20221114,0.6861,42677.883
731,002233.SZ,20221114,0.6831,46344.661
20,000027.SZ,20221114,0.6826,111613.983
1359,002893.SZ,20221114,0.6826,24059.269
1107,002622.SZ,20221114,0.6818,161158.255
841,002345.SZ,20221114,0.6818,32517.03
1485,003032.SZ,20221114,0.6815,134059.755
2112,300638.SZ,20221114,0.6771,120506.26
2353,300892.SZ,20221114,0.6768,17077.735
1900,300422.SZ,20221114,0.6768,18979.901
252,000717.SZ,20221114,0.6734,43832.887
1364,002899.SZ,20221114,0.6721,26084.311
2540,301093.SZ,20221114,0.6719,146621.961
4514,688156.SH,20221114,0.6685,19683.791
1828,300346.SZ,20221114,0.6661,364995.87
1498,300002.SZ,20221114,0.6637,112093.703
4392,688009.SH,20221114,0.6593,84333.692
1392,002930.SZ,20221114,0.6589,58958.918
3960,603358.SH,20221114,0.6522,21555.658
1798,300315.SZ,20221114,0.6515,64661.631
147,000563.SZ,20221114,0.6494,81345.589
4329,605196.SH,20221114,0.6494,132407.244
1598,300109.SZ,20221114,0.6491,152510.858
503,001965.SZ,20221114,0.6452,37073.212
2178,300706.SZ,20221114,0.6449,167050.424
3524,601019.SH,20221114,0.6441,29663.113
4850,688767.SH,20221114,0.6439,64996.772
1622,300133.SZ,20221114,0.6438,116533.756
480,001289.SZ,20221114,0.6403,68522.64
1210,002732.SZ,20221114,0.6381,13829.863
3362,600797.SH,20221114,0.6359,95528.076
4154,603799.SH,20221114,0.6335,2602413.207
1885,300407.SZ,20221114,0.6305,18950.567
3218,600629.SH,20221114,0.6289,71686.425
2510,301060.SZ,20221114,0.6281,418559.475
2344,300883.SZ,20221114,0.6279,23633.548
4562,688210.SH,20221114,0.6252,18591.567
1695,300210.SZ,20221114,0.625,24883.458
1275,002803.SZ,20221114,0.6228,393384.503
505,002001.SZ,20221114,0.6224,347640.735
4301,605100.SH,20221114,0.6216,7672.992
1481,003028.SZ,20221114,0.6196,74886.21
3902,603260.SH,20221114,0.6181,623193.372
5,000007.SZ,20221114,0.6173,67810.9
335,000848.SZ,20221114,0.6165,79875.47
1420,002961.SZ,20221114,0.616,41809.584
2247,300782.SZ,20221114,0.6142,938353.184
1492,003040.SZ,20221114,0.6141,144890.888
2162,300689.SZ,20221114,0.6138,26253.504
4663,688329.SH,20221114,0.6138,46288.584
2065,300591.SZ,20221114,0.6135,25460.425
2495,301043.SZ,20221114,0.6132,9181.907
1552,300059.SZ,20221114,0.6118,7052017.455
3083,600469.SH,20221114,0.611,38530.477
3720,601995.SH,20221114,0.6109,444308.878
3918,603297.SH,20221114,0.6098,112498.272
607,002106.SZ,20221114,0.6083,73814.56
673,002174.SZ,20221114,0.6075,64642.42
3446,600894.SH,20221114,0.607,18292.445
1290,002820.SZ,20221114,0.6068,43761.431
1936,300459.SZ,20221114,0.6042,312100.422
1826,300344.SZ,20221114,0.6036,45079.746
2644,301228.SZ,20221114,0.6034,23387.479
86,000420.SZ,20221114,0.6024,215883.592
2363,300902.SZ,20221114,0.599,75922.078
3260,600683.SH,20221114,0.5976,191405.956
3190,600597.SH,20221114,0.597,78903.273
4711,688393.SH,20221114,0.5957,12533.431
2925,600257.SH,20221114,0.5952,53629.895
210,000659.SZ,20221114,0.5952,77701.562
4588,688238.SH,20221114,0.5937,77119.509
3490,600979.SH,20221114,0.5935,63674.468
4637,688300.SH,20221114,0.5932,38377.528
4395,688012.SH,20221114,0.5894,823497.439
4652,688317.SH,20221114,0.589,237393.571
3463,600928.SH,20221114,0.5882,58849.242
2095,300621.SZ,20221114,0.5875,33397.505
3617,601567.SH,20221114,0.5865,128666.579
3390,600828.SH,20221114,0.5865,15688.606
543,002040.SZ,20221114,0.5857,31677.011
1790,300306.SZ,20221114,0.5854,34131.615
1065,002577.SZ,20221114,0.5824,36155.156
2833,600148.SH,20221114,0.5818,16219.495
1955,300478.SZ,20221114,0.5814,9333.774
354,000882.SZ,20221114,0.5814,48268.162
3841,603167.SH,20221114,0.5814,22777.021
774,002278.SZ,20221114,0.5803,45506.044
2212,300743.SZ,20221114,0.579,29996.027
864,002369.SZ,20221114,0.578,178146.092
2013,300537.SZ,20221114,0.5772,68713.166
2403,300947.SZ,20221114,0.5764,50653.148
2966,600308.SH,20221114,0.5747,39788.446
2605,301180.SZ,20221114,0.5741,17169.633
1877,300399.SZ,20221114,0.5731,22063.976
2958,600299.SH,20221114,0.5708,84527.569
2387,300929.SZ,20221114,0.57,24947.705
570,002067.SZ,20221114,0.5698,19648.141
1979,300502.SZ,20221114,0.5697,228633.104
3259,600682.SH,20221114,0.5682,72616.123
2368,300908.SZ,20221114,0.5662,26342.286
3684,601878.SH,20221114,0.566,560880.545
1428,002970.SZ,20221114,0.5652,29236.616
284,000767.SZ,20221114,0.565,100542.058
1593,300103.SZ,20221114,0.565,9990.193
1323,002856.SZ,20221114,0.5639,47208.955
2634,301216.SZ,20221114,0.562,79243.949
1055,002567.SZ,20221114,0.5579,355078.121
4470,688099.SH,20221114,0.5564,375523.737
500,001872.SZ,20221114,0.5563,23363.793
4134,603739.SH,20221114,0.5559,9678.078
3722,601997.SH,20221114,0.5556,116247.418
2560,301117.SZ,20221114,0.5548,65072.617
2909,600235.SH,20221114,0.5535,21612.881
2588,301156.SZ,20221114,0.5515,11358.659
3228,600642.SH,20221114,0.5484,59923.61
2839,600155.SH,20221114,0.5457,195994.491
4207,603893.SH,20221114,0.5453,166995.06
4005,603508.SH,20221114,0.5447,19688.385
3219,600630.SH,20221114,0.5445,32184.456
2457,301003.SZ,20221114,0.5439,17386.29
2913,600239.SH,20221114,0.5435,15684.243
3757,603037.SH,20221114,0.5435,9777.661
4138,603759.SH,20221114,0.5429,25841.033
2628,301208.SZ,20221114,0.5424,97432.444
595,002094.SZ,20221114,0.5405,77985.958
855,002360.SZ,20221114,0.5398,25256.564
1944,300467.SZ,20221114,0.5376,26437.791
3742,603019.SH,20221114,0.5374,376608.206
55,000090.SZ,20221114,0.5367,286407.481
3392,600830.SH,20221114,0.5329,36355.179
4537,688182.SH,20221114,0.5311,22528.124
3623,601598.SH,20221114,0.5305,97131.136
286,000776.SZ,20221114,0.5274,1574471.859
1565,300074.SZ,20221114,0.5263,28955.972
3796,603093.SH,20221114,0.5252,34475.038
3686,601881.SH,20221114,0.5252,318330.473
274,000752.SZ,20221114,0.5236,7011.686
2148,300675.SZ,20221114,0.5232,85204.16
4380,605588.SH,20221114,0.5229,17039.531
3618,601568.SH,20221114,0.5226,84741.5
3819,603122.SH,20221114,0.5208,371098.606
1679,300193.SZ,20221114,0.5188,40206.888
3245,600663.SH,20221114,0.5187,63190.925
502,001914.SZ,20221114,0.5181,239849.812
2822,600130.SH,20221114,0.5181,67390.698
1764,300280.SZ,20221114,0.5172,38528.872
4903,833509.BJ,20221114,0.5143,122.686
2449,300995.SZ,20221114,0.5139,8042.146
2234,300768.SZ,20221114,0.5128,63158.34
2009,300533.SZ,20221114,0.5124,66340.981
4793,688609.SH,20221114,0.5115,62205.409
4347,605298.SH,20221114,0.5087,8661.864
4896,832735.BJ,20221114,0.5085,1494.388
4072,603638.SH,20221114,0.5076,68053.046
3692,601899.SH,20221114,0.504,4560365.86
2499,301048.SZ,20221114,0.504,116323.757
589,002088.SZ,20221114,0.5034,62355.63
1106,002621.SZ,20221114,0.5025,79890.71
4611,688271.SH,20221114,0.5025,339515.749
3620,601579.SH,20221114,0.5,179206.499
2395,300938.SZ,20221114,0.4996,40927.197
2953,600292.SH,20221114,0.4992,26286.317
4853,688776.SH,20221114,0.4977,103037.201
2632,301213.SZ,20221114,0.493,34041.549
821,002325.SZ,20221114,0.4926,59446.078
36,000048.SZ,20221114,0.4921,67134.284
2326,300864.SZ,20221114,0.4902,27387.225
1734,300250.SZ,20221114,0.4898,88951.161
2209,300740.SZ,20221114,0.4878,83650.226
2858,600177.SH,20221114,0.4847,90790.212
393,000930.SZ,20221114,0.4843,85513.344
3706,601956.SH,20221114,0.4823,27512.808
3893,603235.SH,20221114,0.482,55788.601
918,002423.SZ,20221114,0.4792,34067.233
1158,002673.SZ,20221114,0.4777,163035.727
3725,603000.SH,20221114,0.4776,66666.881
1549,300056.SZ,20221114,0.4773,72135.783
4797,688617.SH,20221114,0.4767,190637.11
2996,600345.SH,20221114,0.4737,39972.231
4228,603927.SH,20221114,0.4735,175814.522
4958,839167.BJ,20221114,0.4699,3937.141
1745,300261.SZ,20221114,0.4691,765194.64
3413,600857.SH,20221114,0.4673,31025.174
4078,603657.SH,20221114,0.467,19920.265
1400,002939.SZ,20221114,0.464,268196.021
2873,600193.SH,20221114,0.463,54609.044
1990,300513.SZ,20221114,0.4617,49125.974
3749,603027.SH,20221114,0.4614,345000.747
208,000656.SZ,20221114,0.4608,945289.497
3820,603123.SH,20221114,0.4604,180478.339
596,002095.SZ,20221114,0.4598,26765.341
4918,834765.BJ,20221114,0.458,1316.613
1114,002629.SZ,20221114,0.4577,138249.509
1170,002687.SZ,20221114,0.4566,24400.208
492,001322.SZ,20221114,0.4545,521704.28
3759,603039.SH,20221114,0.4545,73538.472
3514,601006.SH,20221114,0.4532,181792.968
2447,300993.SZ,20221114,0.4525,29570.638
688,002189.SZ,20221114,0.451,50235.68
1156,002671.SZ,20221114,0.4505,19071.601
3041,600398.SH,20221114,0.4474,57176.168
1120,002635.SZ,20221114,0.4474,98455.334
2480,301027.SZ,20221114,0.4473,145684.658
2280,300818.SZ,20221114,0.443,21178.995
4566,688215.SH,20221114,0.4423,4923.842
395,000932.SZ,20221114,0.4415,456692.779
3704,601949.SH,20221114,0.4415,24809.297
3358,600793.SH,20221114,0.4415,75424.509
4920,835179.BJ,20221114,0.4398,3155.481
1640,300151.SZ,20221114,0.4396,212374.503
262,000728.SZ,20221114,0.4386,712891.978
230,000686.SZ,20221114,0.4386,115900.012
3459,600918.SH,20221114,0.438,142491.041
4355,605336.SH,20221114,0.4375,52371.033
3593,601328.SH,20221114,0.4367,413349.572
229,000685.SZ,20221114,0.4348,48135.129
3298,600727.SH,20221114,0.4348,40685.565
3001,600352.SH,20221114,0.4338,123257.507
3308,600737.SH,20221114,0.4335,110890.607
4915,834599.BJ,20221114,0.4329,3117.607
3938,603323.SH,20221114,0.4329,170274.312
1592,300102.SZ,20221114,0.431,120806.332
4184,603859.SH,20221114,0.4305,81779.094
2271,300809.SZ,20221114,0.4296,88790.535
3498,600987.SH,20221114,0.4292,112671.375
531,002028.SZ,20221114,0.429,201865.647
4161,603810.SH,20221114,0.4279,90333.871
4266,603993.SH,20221114,0.4274,936615.337
2982,600327.SH,20221114,0.4274,27012.432
2089,300615.SZ,20221114,0.4266,30015.824
2027,300552.SZ,20221114,0.4263,46999.935
1721,300237.SZ,20221114,0.4255,132842.278
3034,600390.SH,20221114,0.4255,78265.93
4294,605081.SH,20221114,0.4217,12583.958
2397,300940.SZ,20221114,0.4217,44927.856
1132,002647.SZ,20221114,0.4208,267125.493
1405,002945.SZ,20221114,0.4205,260681.542
2064,300590.SZ,20221114,0.4202,100194.482
2208,300739.SZ,20221114,0.4193,32951.643
1397,002936.SZ,20221114,0.4184,112366.878
3494,600983.SH,20221114,0.4184,6305.82
3565,601186.SH,20221114,0.4178,346266.629
63,000156.SZ,20221114,0.4178,32655.171
31,000039.SZ,20221114,0.4167,99515.324
795,002299.SZ,20221114,0.4154,418964.218
3307,600736.SH,20221114,0.4141,190210.261
4760,688555.SH,20221114,0.4119,13763.717
4391,688008.SH,20221114,0.4101,691135.545
50,000069.SZ,20221114,0.4098,593707.93
3162,600567.SH,20221114,0.4082,56060.432
3407,600848.SH,20221114,0.4078,67143.52
2546,301100.SZ,20221114,0.4072,31089.377
87,000421.SZ,20221114,0.4065,43038.373
920,002425.SZ,20221114,0.4057,84032.647
412,000961.SZ,20221114,0.4032,798773.955
3443,600889.SH,20221114,0.4032,13492.428
3935,603320.SH,20221114,0.4023,11993.226
2730,600015.SH,20221114,0.4016,176229.154
4125,603725.SH,20221114,0.4011,17860.267
2900,600226.SH,20221114,0.4,24074.726
4906,833580.BJ,20221114,0.3992,534.063
2434,300980.SZ,20221114,0.3976,18536.417
1644,300155.SZ,20221114,0.396,11037.177
3774,603059.SH,20221114,0.3947,12656.049
4492,688122.SH,20221114,0.3937,458617.682
1550,300057.SZ,20221114,0.3929,246715.416
2169,300696.SZ,20221114,0.3924,295800.014
2381,300922.SZ,20221114,0.3922,27323.178
3679,601866.SH,20221114,0.3891,112004.818
2144,300671.SZ,20221114,0.3886,206761.251
4232,603933.SH,20221114,0.388,13449.993
3402,600843.SH,20221114,0.3876,14174.282
3238,600654.SH,20221114,0.3876,15462.778
3194,600601.SH,20221114,0.3876,41398.168
1728,300244.SZ,20221114,0.3876,316953.854
3631,601611.SH,20221114,0.3876,113026.696
3066,600439.SH,20221114,0.3861,21923.295
2607,301182.SZ,20221114,0.3844,8177.798
1917,300440.SZ,20221114,0.3841,106300.565
1393,002931.SZ,20221114,0.3839,24097.015
386,000922.SZ,20221114,0.3839,91015.414
4959,839680.BJ,20221114,0.3837,5094.067
1841,300359.SZ,20221114,0.3824,39944.491
1782,300298.SZ,20221114,0.3815,160554.681
2296,300834.SZ,20221114,0.3815,10902.296
1765,300281.SZ,20221114,0.381,16446.204
839,002343.SZ,20221114,0.3802,52018.038
4889,832145.BJ,20221114,0.3788,550.821
3677,601860.SH,20221114,0.3788,148271.85
4007,603515.SH,20221114,0.3741,31706.928
3566,601187.SH,20221114,0.3731,104688.78
3703,601939.SH,20221114,0.3724,402962.656
232,000690.SZ,20221114,0.3724,101095.073
2485,301032.SZ,20221114,0.3717,10013.218
3254,600675.SH,20221114,0.3717,59787.878
3881,603220.SH,20221114,0.3687,20324.656
2069,300595.SZ,20221114,0.3683,531550.37
4462,688090.SH,20221114,0.3678,17265.354
3718,601991.SH,20221114,0.3676,391944.695
100,000505.SZ,20221114,0.3676,84113.223
2365,300905.SZ,20221114,0.3672,9504.561
3588,601298.SH,20221114,0.3656,48809.84
291,000783.SZ,20221114,0.3643,193283.818
212,000663.SZ,20221114,0.3619,106485.895
2999,600350.SH,20221114,0.3597,37439.72
809,002313.SZ,20221114,0.3597,15553.071
4750,688521.SH,20221114,0.359,156912.898
3587,601288.SH,20221114,0.3584,926483.591
1766,300282.SZ,20221114,0.3584,61301.961
4882,831768.BJ,20221114,0.3571,446.403
3721,601996.SH,20221114,0.3559,29841.272
939,002444.SZ,20221114,0.3554,605011.235
2954,600293.SH,20221114,0.3546,37583.765
853,002357.SZ,20221114,0.354,23030.777
102,000507.SZ,20221114,0.3521,58748.252
1443,002986.SZ,20221114,0.3501,41892.435
2825,600133.SH,20221114,0.3472,65952.43
2866,600186.SH,20221114,0.3472,92842.91
3580,601229.SH,20221114,0.346,175824.793
164,000590.SZ,20221114,0.346,508056.134
4181,603855.SH,20221114,0.3453,21106.829
1284,002813.SZ,20221114,0.3442,50858.183
4703,688385.SH,20221114,0.3441,324417.701
3696,601916.SH,20221114,0.3436,198285.484
2951,600289.SH,20221114,0.3436,10536.343
4628,688290.SH,20221114,0.3419,29611.943
3203,600611.SH,20221114,0.3413,10817.232
3751,603030.SH,20221114,0.3413,91603.478
2377,300918.SZ,20221114,0.3409,22456.194
3558,601162.SH,20221114,0.339,421629.213
3268,600692.SH,20221114,0.3378,65653.425
3603,601377.SH,20221114,0.3378,823107.868
4781,688589.SH,20221114,0.3373,56402.19
748,002250.SZ,20221114,0.3343,114059.03
1214,002736.SZ,20221114,0.3341,140111.374
2539,301092.SZ,20221114,0.3334,67197.905
2777,600077.SH,20221114,0.3333,238735.666
4469,688098.SH,20221114,0.3311,52953.941
2452,300998.SZ,20221114,0.3296,19082.604
3410,600853.SH,20221114,0.3226,27895.763
2019,300543.SZ,20221114,0.3226,19994.682
3048,600409.SH,20221114,0.3205,118596.946
1431,002973.SZ,20221114,0.32,64292.988
769,002273.SZ,20221114,0.3197,176491.268
2712,430090.BJ,20221114,0.3195,6390.187
4003,603506.SH,20221114,0.3187,66800.79
3123,600519.SH,20221114,0.3174,8858049.581
3634,601618.SH,20221114,0.3165,244548.379
3702,601933.SH,20221114,0.3155,115767.758
538,002035.SZ,20221114,0.3145,256994.3
2187,300716.SZ,20221114,0.312,116678.373
2263,300800.SZ,20221114,0.3101,12219.405
3301,600730.SH,20221114,0.3096,181759.887
1726,300242.SZ,20221114,0.3086,32315.308
4242,603958.SH,20221114,0.3082,6221.483
1851,300373.SZ,20221114,0.3081,574018.599
3909,603277.SH,20221114,0.3067,18347.995
4489,688119.SH,20221114,0.3067,20622.353
752,002254.SZ,20221114,0.3043,268869.217
253,000718.SZ,20221114,0.304,140901.037
2490,301038.SZ,20221114,0.3023,30598.959
4167,603818.SH,20221114,0.3008,106299.543
4178,603839.SH,20221114,0.3003,10730.0
4759,688553.SH,20221114,0.3002,30711.312
2527,301079.SZ,20221114,0.2984,15483.452
3209,600618.SH,20221114,0.2953,46134.383
2614,301190.SZ,20221114,0.2946,27099.627
3914,603286.SH,20221114,0.2941,27860.249
2894,600219.SH,20221114,0.2941,340911.891
1609,300120.SZ,20221114,0.2933,45567.009
1651,300163.SZ,20221114,0.2933,28860.511
3324,600755.SH,20221114,0.2924,111924.831
4502,688133.SH,20221114,0.2916,51225.784
4926,835508.BJ,20221114,0.2907,102.197
2731,600016.SH,20221114,0.2907,231510.313
2160,300687.SZ,20221114,0.2888,119301.864
4109,603700.SH,20221114,0.2863,12188.121
4425,688049.SH,20221114,0.2856,12857.021
3533,601077.SH,20221114,0.2833,248304.159
4969,871553.BJ,20221114,0.2833,424.525
364,000895.SZ,20221114,0.2828,262041.311
2318,300856.SZ,20221114,0.2822,87471.876
3851,603181.SH,20221114,0.2815,45523.99
2102,300628.SZ,20221114,0.2811,84567.296
2782,600082.SH,20221114,0.2809,221427.749
4039,603587.SH,20221114,0.2805,18964.011
2493,301041.SZ,20221114,0.2796,41893.281
3480,600966.SH,20221114,0.2786,49454.345
3216,600626.SH,20221114,0.2786,17740.507
2293,300831.SZ,20221114,0.2743,124440.629
729,002231.SZ,20221114,0.271,76131.362
3387,600825.SH,20221114,0.271,21506.471
3543,601108.SH,20221114,0.2695,355781.935
1225,002748.SZ,20221114,0.2676,31617.829
2932,600266.SH,20221114,0.2667,127088.9
3602,601375.SH,20221114,0.266,173621.222
4174,603829.SH,20221114,0.2622,19134.154
26,000034.SZ,20221114,0.2609,560428.724
1239,002763.SZ,20221114,0.2604,8517.219
2073,300599.SZ,20221114,0.2574,12366.401
4559,688207.SH,20221114,0.2554,28539.929
3758,603038.SH,20221114,0.2551,25067.225
4318,605167.SH,20221114,0.2513,28710.269
132,000545.SZ,20221114,0.2506,100196.379
815,002319.SZ,20221114,0.2504,72968.825
4802,688625.SH,20221114,0.25,6759.708
1388,002926.SZ,20221114,0.2484,208289.784
1304,002835.SZ,20221114,0.2481,100105.034
3175,600581.SH,20221114,0.2475,107687.47
4453,688080.SH,20221114,0.2469,15501.426
3233,600648.SH,20221114,0.2463,73237.071
67,000166.SZ,20221114,0.2457,304428.256
3641,601666.SH,20221114,0.2441,703405.083
3242,600660.SH,20221114,0.2413,430455.41
3932,603317.SH,20221114,0.2408,145869.338
3395,600834.SH,20221114,0.2404,16728.791
3717,601990.SH,20221114,0.2392,406787.386
3640,601665.SH,20221114,0.2387,135051.904
898,002403.SZ,20221114,0.2378,122358.127
4025,603558.SH,20221114,0.2361,60988.606
1187,002705.SZ,20221114,0.2341,207677.589
3875,603214.SH,20221114,0.2332,33374.051
295,000789.SZ,20221114,0.232,78931.718
1727,300243.SZ,20221114,0.2307,14008.294
4884,831834.BJ,20221114,0.2304,1331.27
4508,688148.SH,20221114,0.2288,124827.765
4467,688096.SH,20221114,0.2287,6887.836
684,002185.SZ,20221114,0.2286,204354.8
2661,301266.SZ,20221114,0.2284,126006.464
3907,603269.SH,20221114,0.2269,27634.6
1575,300084.SZ,20221114,0.2262,31953.504
4094,603680.SH,20221114,0.2255,16966.933
4973,871970.BJ,20221114,0.2252,440.379
1401,002940.SZ,20221114,0.2227,76864.127
969,002479.SZ,20221114,0.2198,27128.435
38,000050.SZ,20221114,0.2191,49877.158
1308,002839.SZ,20221114,0.2188,172367.729
4500,688131.SH,20221114,0.2181,200455.784
233,000691.SZ,20221114,0.2179,36453.797
2207,300738.SZ,20221114,0.2174,69908.262
4849,688766.SH,20221114,0.2171,30458.387
1779,300295.SZ,20221114,0.216,152154.718
4965,870299.BJ,20221114,0.2137,299.315
869,002374.SZ,20221114,0.2123,171383.176
2129,300656.SZ,20221114,0.2105,34791.357
4503,688135.SH,20221114,0.209,42407.48
3381,600819.SH,20221114,0.2079,23648.583
3666,601801.SH,20221114,0.2075,34150.847
3063,600435.SH,20221114,0.2062,195421.383
4031,603569.SH,20221114,0.2049,64638.756
1901,300423.SZ,20221114,0.2047,30069.903
1118,002633.SZ,20221114,0.202,16426.113
1205,002726.SZ,20221114,0.2002,153368.828
1725,300241.SZ,20221114,0.1984,35118.543
119,000530.SZ,20221114,0.1965,140985.105
250,000715.SZ,20221114,0.1938,36285.186
2245,300780.SZ,20221114,0.1937,52612.955
1774,300290.SZ,20221114,0.1934,208933.668
3408,600850.SH,20221114,0.1925,91917.858
4597,688255.SH,20221114,0.1916,16622.634
4206,603890.SH,20221114,0.1916,30483.12
3815,603116.SH,20221114,0.1908,10756.111
4437,688062.SH,20221114,0.1886,33342.999
4690,688369.SH,20221114,0.1882,33881.876
2137,300664.SZ,20221114,0.1869,25297.382
340,000858.SZ,20221114,0.1866,4287401.009
4482,688112.SH,20221114,0.1842,98067.718
3229,600643.SH,20221114,0.1835,48574.244
3471,600955.SH,20221114,0.1831,63410.171
4312,605138.SH,20221114,0.1826,26346.312
914,002419.SZ,20221114,0.1825,74191.247
4907,833819.BJ,20221114,0.1818,5985.386
121,000532.SZ,20221114,0.1813,36886.62
2775,600075.SH,20221114,0.1812,60701.301
4149,603788.SH,20221114,0.1783,15950.514
1596,300107.SZ,20221114,0.1779,23811.776
4942,836871.BJ,20221114,0.1764,1575.336
701,002202.SZ,20221114,0.1759,294701.038
4647,688312.SH,20221114,0.1755,6659.099
3969,603377.SH,20221114,0.1751,21514.961
1177,002694.SZ,20221114,0.1745,53828.694
2906,600232.SH,20221114,0.1742,21781.194
3212,600621.SH,20221114,0.1735,209551.285
4336,605255.SH,20221114,0.1732,25712.217
3955,603351.SH,20221114,0.1717,45508.991
2242,300777.SZ,20221114,0.1715,186994.222
4727,688432.SH,20221114,0.1715,812483.347
4825,688679.SH,20221114,0.1664,5908.457
2374,300915.SZ,20221114,0.1659,7981.178
2626,301206.SZ,20221114,0.1656,24518.211
2433,300979.SZ,20221114,0.1639,174651.521
2364,300903.SZ,20221114,0.1637,58747.412
2851,600168.SH,20221114,0.1629,20061.046
2192,300721.SZ,20221114,0.1627,37194.577
1079,002591.SZ,20221114,0.1621,63626.698
1459,003004.SZ,20221114,0.1589,79972.348
3306,600735.SH,20221114,0.157,31750.927
4166,603817.SH,20221114,0.156,23015.785
2717,430489.BJ,20221114,0.1555,1135.191
3214,600623.SH,20221114,0.1534,50933.026
2024,300549.SZ,20221114,0.1531,8874.579
1970,300493.SZ,20221114,0.1511,27509.556
1326,002859.SZ,20221114,0.1509,93873.197
