code,name,amount,pct,,,,
688007.SH,光峰科技,0.8196,-0.1778,,,,
300528.SZ,幸福蓝海,0.2409,-0.1779,,,,
300282.SZ,ST三盛,0.7402,-0.1779,,,,
002438.SZ,江苏神通,0.8508,-0.1784,,,,
300264.SZ,佳创视讯,0.7122,-0.1799,,,,
300470.SZ,中密控股,0.4198,-0.1801,,,,
300011.SZ,鼎汉技术,0.1673,-0.1802,,,,
600886.SH,国投电力,1.4316,-0.1810,,,,
600694.SH,大商股份,0.2334,-0.1811,,,,
603408.SH,建霖家居,0.0890,-0.1812,,,,
001896.SZ,豫能控股,0.5706,-0.1832,,,,
601997.SH,贵阳银行,0.7734,-0.1842,,,,
000906.SZ,浙商中拓,0.2402,-0.1842,,,,
600526.SH,菲达环保,0.1367,-0.1855,,,,
301088.SZ,戎美股份,0.1248,-0.1855,,,,
002497.SZ,雅化集团,4.3842,-0.1857,,,,
605018.SH,长华集团,0.3113,-0.1857,,,,
603682.SH,锦和商管,0.1175,-0.1859,,,,
600493.SH,凤竹纺织,0.1235,-0.1866,,,,
000798.SZ,中水渔业,0.8757,-0.1867,,,,
002463.SZ,沪电股份,1.8292,-0.1871,,,,
300876.SZ,蒙泰高新,0.3381,-0.1871,,,,
002815.SZ,崇达技术,0.4459,-0.1878,,,,
002780.SZ,三夫户外,0.1881,-0.1878,,,,
603045.SH,福达合金,0.3001,-0.1879,,,,
002678.SZ,珠江钢琴,0.0445,-0.1887,,,,
002500.SZ,山西证券,0.5388,-0.1887,,,,
603186.SH,华正新材,0.2699,-0.1890,,,,
688306.SH,均普智能,0.2973,-0.1894,,,,
301215.SZ,中汽股份,0.3103,-0.1898,,,,
002910.SZ,庄园牧场,0.2278,-0.1901,,,,
870204.BJ,沪江材料,0.0507,-0.1908,,,,
002132.SZ,恒星科技,1.2142,-0.1908,,,,
001215.SZ,千味央厨,0.5005,-0.1915,,,,
688312.SH,燕麦科技,0.0736,-0.1917,,,,
600328.SH,中盐化工,1.7094,-0.1917,,,,
603603.SH,*ST博天,0.6186,-0.1919,,,,
002883.SZ,中设股份,0.2947,-0.1927,,,,
300522.SZ,世名科技,0.1618,-0.1929,,,,
300417.SZ,南华仪器,0.2170,-0.1929,,,,
688216.SH,气派科技,0.1905,-0.1929,,,,
000559.SZ,万向钱潮,0.4487,-0.1938,,,,
301216.SZ,万凯新材,0.9026,-0.1944,,,,
000532.SZ,华金资本,0.1828,-0.1949,,,,
000016.SZ,深康佳A,0.2909,-0.1953,,,,
603228.SH,景旺电子,0.5507,-0.1958,,,,
600015.SH,华夏银行,0.7662,-0.1969,,,,
001207.SZ,联科科技,0.1345,-0.1970,,,,
300448.SZ,浩云科技,0.1820,-0.1976,,,,
002320.SZ,海峡股份,0.2030,-0.1976,,,,
301025.SZ,读客文化,0.5477,-0.1984,,,,
600901.SH,江苏租赁,0.3806,-0.1992,,,,
603226.SH,菲林格尔,0.0517,-0.1996,,,,
600909.SH,华安证券,1.7333,-0.2020,,,,
600210.SH,紫江企业,0.4405,-0.2024,,,,
600106.SH,重庆路桥,0.7336,-0.2024,,,,
002083.SZ,孚日股份,0.3797,-0.2024,,,,
688360.SH,德马科技,0.1756,-0.2033,,,,
000338.SZ,潍柴动力,3.1013,-0.2045,,,,
000955.SZ,欣龙控股,0.6292,-0.2049,,,,
603819.SH,神力股份,0.3961,-0.2053,,,,
605333.SH,沪光股份,0.1849,-0.2056,,,,
300885.SZ,海昌新材,0.1459,-0.2070,,,,
603458.SH,勘设股份,0.2289,-0.2075,,,,
603022.SH,新通联,0.0653,-0.2081,,,,
002616.SZ,长青集团,0.4092,-0.2088,,,,
000069.SZ,华侨城A,1.2685,-0.2092,,,,
601766.SH,中国中车,0.9731,-0.2096,,,,
001210.SZ,金房节能,0.0950,-0.2104,,,,
300446.SZ,乐凯新材,0.2626,-0.2107,,,,
300435.SZ,中泰股份,0.6532,-0.2116,,,,
300746.SZ,汉嘉设计,0.1274,-0.2116,,,,
002564.SZ,天沃科技,0.6402,-0.2137,,,,
300077.SZ,国民技术,1.1270,-0.2138,,,,
601801.SH,皖新传媒,0.2121,-0.2141,,,,
600151.SH,航天机电,0.6901,-0.2141,,,,
002516.SZ,旷达科技,0.2611,-0.2141,,,,
601211.SH,国泰君安,1.7257,-0.2158,,,,
001216.SZ,华瓷股份,0.5345,-0.2158,,,,
601002.SH,晋亿实业,0.2199,-0.2160,,,,
002292.SZ,奥飞娱乐,1.4186,-0.2160,,,,
000917.SZ,电广传媒,0.2601,-0.2169,,,,
002081.SZ,金螳螂,0.3334,-0.2183,,,,
600563.SH,法拉电子,1.3172,-0.2197,,,,
831689.BJ,克莱特,0.0069,-0.2232,,,,
000913.SZ,钱江摩托,0.8922,-0.2242,,,,
002893.SZ,华通热力,0.2817,-0.2250,,,,
300425.SZ,中建环能,0.1823,-0.2252,,,,
603500.SH,祥和实业,0.1178,-0.2259,,,,
300072.SZ,海新能科,0.4411,-0.2262,,,,
836826.BJ,盖世食品,0.0102,-0.2268,,,,
002044.SZ,美年健康,1.2420,-0.2268,,,,
600276.SH,恒瑞医药,32.6310,-0.2276,,,,
000691.SZ,亚太实业,0.1727,-0.2278,,,,
688160.SH,步科股份,0.3546,-0.2281,,,,
002344.SZ,海宁皮城,0.4113,-0.2288,,,,
300851.SZ,交大思诺,0.0400,-0.2294,,,,
688049.SH,炬芯科技,0.1195,-0.2305,,,,
600058.SH,五矿发展,0.3615,-0.2312,,,,
603111.SH,康尼机电,0.0794,-0.2315,,,,
600927.SH,永安期货,0.8098,-0.2316,,,,
002225.SZ,濮耐股份,0.3495,-0.2326,,,,
300898.SZ,熊猫乳品,0.0911,-0.2338,,,,
601138.SH,工业富联,0.8656,-0.2347,,,,
601238.SH,广汽集团,3.5535,-0.2372,,,,
002875.SZ,安奈儿,0.2749,-0.2372,,,,
688107.SH,安路科技-U,0.4004,-0.2374,,,,
000930.SZ,中粮科技,0.6703,-0.2381,,,,
000006.SZ,深振业A,0.3535,-0.2381,,,,
601658.SH,邮储银行,3.9596,-0.2398,,,,
301256.SZ,华融化学,0.2568,-0.2398,,,,
600126.SH,杭钢股份,0.3176,-0.2410,,,,
002236.SZ,大华股份,2.3197,-0.2412,,,,
601688.SH,华泰证券,2.3591,-0.2415,,,,
600099.SH,林海股份,0.1223,-0.2421,,,,
300106.SZ,西部牧业,0.1831,-0.2421,,,,
601169.SH,北京银行,1.2610,-0.2427,,,,
300849.SZ,锦盛新材,0.1140,-0.2427,,,,
000886.SZ,海南高速,0.3293,-0.2427,,,,
605005.SH,合兴股份,0.0475,-0.2429,,,,
600810.SH,神马股份,0.3749,-0.2436,,,,
603033.SH,三维股份,0.1614,-0.2438,,,,
000632.SZ,三木集团,0.2853,-0.2451,,,,
600279.SH,重庆港,0.2599,-0.2469,,,,
300486.SZ,东杰智能,0.3983,-0.2469,,,,
001227.SZ,兰州银行,0.4789,-0.2469,,,,
301056.SZ,森赫股份,0.0786,-0.2481,,,,
603217.SH,元利科技,0.5559,-0.2491,,,,
601113.SH,华鼎股份,0.1222,-0.2494,,,,
600571.SH,信雅达,0.5680,-0.2503,,,,
300150.SZ,世纪瑞尔,0.2084,-0.2513,,,,
688655.SH,迅捷兴,0.0635,-0.2530,,,,
688157.SH,松井股份,0.2786,-0.2546,,,,
000599.SZ,青岛双星,0.2336,-0.2551,,,,
600392.SH,盛和资源,2.9599,-0.2553,,,,
603393.SH,新天然气,1.7233,-0.2561,,,,
002938.SZ,鹏鼎控股,2.0235,-0.2563,,,,
300244.SZ,迪安诊断,2.6157,-0.2573,,,,
833873.BJ,中设咨询,0.0102,-0.2584,,,,
601107.SH,四川成渝,0.1114,-0.2591,,,,
002253.SZ,川大智胜,0.3100,-0.2593,,,,
601011.SH,宝泰隆,0.8233,-0.2597,,,,
603180.SH,金牌厨柜,0.3302,-0.2600,,,,
603602.SH,纵横通信,0.9658,-0.2606,,,,
002962.SZ,五方光电,0.9138,-0.2618,,,,
300927.SZ,江天化学,0.1139,-0.2633,,,,
000778.SZ,新兴铸管,0.8654,-0.2667,,,,
002119.SZ,康强电子,0.9981,-0.2669,,,,
002577.SZ,雷柏科技,0.2077,-0.2681,,,,
002989.SZ,中天精装,0.4215,-0.2683,,,,
002775.SZ,文科园林,0.0864,-0.2688,,,,
300175.SZ,朗源股份,0.1788,-0.2695,,,,
688611.SH,杭州柯林,0.0553,-0.2698,,,,
002154.SZ,报喜鸟,0.2437,-0.2710,,,,
300061.SZ,旗天科技,1.1945,-0.2717,,,,
600641.SH,万业企业,3.9099,-0.2719,,,,
600104.SH,上汽集团,2.3333,-0.2719,,,,
603416.SH,信捷电气,1.5781,-0.2746,,,,
601018.SH,宁波港,0.3390,-0.2747,,,,
002234.SZ,民和股份,2.4989,-0.2749,,,,
837092.BJ,汉鑫科技,0.0032,-0.2759,,,,
002913.SZ,奥士康,0.2520,-0.2766,,,,
002208.SZ,合肥城建,0.4831,-0.2809,,,,
300807.SZ,天迈科技,0.2183,-0.2812,,,,
600375.SH,汉马科技,0.1802,-0.2813,,,,
601186.SH,中国铁建,1.2512,-0.2821,,,,
600691.SH,阳煤化工,0.2679,-0.2825,,,,
002391.SZ,长青股份,0.3069,-0.2829,,,,
601108.SH,财通证券,1.2857,-0.2833,,,,
002461.SZ,珠江啤酒,0.4253,-0.2833,,,,
831832.BJ,科达自控,0.0359,-0.2841,,,,
002532.SZ,天山铝业,3.4575,-0.2845,,,,
001270.SZ,铖昌科技,1.8405,-0.2859,,,,
300678.SZ,中科信息,1.5682,-0.2870,,,,
000023.SZ,深天地A,0.1493,-0.2874,,,,
688205.SH,德科立,0.4273,-0.2886,,,,
002067.SZ,景兴纸业,0.1519,-0.2890,,,,
603230.SH,内蒙新华,0.1542,-0.2893,,,,
300805.SZ,电声股份,0.1078,-0.2899,,,,
300392.SZ,*ST腾信,0.2505,-0.2907,,,,
002092.SZ,中泰化学,1.1949,-0.2911,,,,
600050.SH,中国联通,1.6864,-0.2915,,,,
600064.SH,南京高科,0.9134,-0.2920,,,,
002367.SZ,康力电梯,0.3010,-0.2920,,,,
300214.SZ,日科化学,0.1195,-0.2924,,,,
600016.SH,民生银行,1.5525,-0.2933,,,,
002488.SZ,金固股份,0.7903,-0.2933,,,,
600928.SH,西安银行,0.2509,-0.2941,,,,
002544.SZ,普天科技,0.7399,-0.2941,,,,
000937.SZ,冀中能源,2.5506,-0.2946,,,,
600979.SH,广安爱众,0.5500,-0.2950,,,,
000685.SZ,中山公用,0.3181,-0.2972,,,,
300163.SZ,先锋新材,0.2487,-0.2976,,,,
600560.SH,金自天正,0.3202,-0.2982,,,,
300137.SZ,先河环保,0.7658,-0.2985,,,,
000750.SZ,国海证券,0.6247,-0.2985,,,,
600012.SH,皖通高速,0.3276,-0.2994,,,,
002187.SZ,广百股份,0.1399,-0.2999,,,,
600176.SH,中国巨石,2.1037,-0.3008,,,,
300020.SZ,银江技术,0.5402,-0.3040,,,,
600261.SH,阳光照明,0.1276,-0.3067,,,,
002662.SZ,京威股份,0.3102,-0.3077,,,,
600035.SH,楚天高速,0.2755,-0.3086,,,,
300629.SZ,新劲刚,1.7920,-0.3088,,,,
600663.SH,陆家嘴,0.2839,-0.3093,,,,
603166.SH,福达股份,0.2494,-0.3096,,,,
601528.SH,瑞丰银行,0.3505,-0.3096,,,,
600844.SH,丹化科技,0.1611,-0.3096,,,,
300324.SZ,旋极信息,0.6044,-0.3096,,,,
301220.SZ,亚香股份,0.2148,-0.3097,,,,
000702.SZ,正虹科技,0.8083,-0.3101,,,,
601168.SH,西部矿业,1.6855,-0.3102,,,,
300099.SZ,精准信息,0.3193,-0.3115,,,,
600378.SH,昊华科技,0.7115,-0.3120,,,,
603683.SH,晶华新材,0.4984,-0.3122,,,,
002502.SZ,鼎龙文化,0.1924,-0.3125,,,,
603048.SH,浙江黎明,0.0710,-0.3127,,,,
300210.SZ,森远股份,0.1070,-0.3135,,,,
002228.SZ,合兴包装,0.0890,-0.3135,,,,
002423.SZ,中粮资本,0.2922,-0.3150,,,,
601228.SH,广州港,0.4481,-0.3155,,,,
600748.SH,上实发展,0.1582,-0.3155,,,,
600665.SH,天地源,0.2802,-0.3155,,,,
300148.SZ,天舟文化,0.3865,-0.3165,,,,
300563.SZ,神宇股份,0.6809,-0.3167,,,,
600061.SH,国投资本,1.0176,-0.3170,,,,
600985.SH,淮北矿业,3.0380,-0.3171,,,,
600705.SH,中航产融,0.6842,-0.3175,,,,
002232.SZ,启明信息,0.7639,-0.3180,,,,
603515.SH,欧普照明,0.1546,-0.3185,,,,
301013.SZ,利和兴,0.2387,-0.3191,,,,
002870.SZ,香山股份,0.0825,-0.3207,,,,
600227.SH,圣济堂,0.1808,-0.3215,,,,
002286.SZ,保龄宝,0.2090,-0.3219,,,,
300209.SZ,天泽信息,0.6840,-0.3221,,,,
300188.SZ,美亚柏科,0.4826,-0.3226,,,,
301119.SZ,正强股份,0.3012,-0.3228,,,,
000875.SZ,吉电股份,1.7524,-0.3231,,,,
002639.SZ,雪人股份,1.8284,-0.3233,,,,
600237.SH,铜峰电子,0.5425,-0.3236,,,,
300507.SZ,苏奥传感,0.5994,-0.3236,,,,
600674.SH,川投能源,1.6042,-0.3244,,,,
601225.SH,陕西煤业,9.4018,-0.3245,,,,
600408.SH,安泰集团,0.2773,-0.3247,,,,
002008.SZ,大族激光,5.6964,-0.3249,,,,
301187.SZ,欧圣电气,0.3842,-0.3250,,,,
603115.SH,海星股份,0.3576,-0.3268,,,,
601618.SH,中国中冶,1.0405,-0.3268,,,,
002203.SZ,海亮股份,0.6523,-0.3268,,,,
603508.SH,思维列控,0.0964,-0.3271,,,,
603095.SH,越剑智能,0.1924,-0.3284,,,,
600284.SH,浦东建设,0.2987,-0.3295,,,,
601808.SH,中海油服,1.2172,-0.3298,,,,
300880.SZ,迦南智能,0.2086,-0.3311,,,,
836260.BJ,中寰股份,0.0039,-0.3328,,,,
839167.BJ,同享科技,0.0262,-0.3333,,,,
603779.SH,威龙股份,0.1517,-0.3344,,,,
002958.SZ,青农商行,0.4511,-0.3344,,,,
605339.SH,南侨食品,0.0902,-0.3357,,,,
688122.SH,西部超导,2.3356,-0.3392,,,,
688057.SH,金达莱,0.0776,-0.3397,,,,
301019.SZ,宁波色母,0.0433,-0.3398,,,,
600622.SH,光大嘉宝,0.8653,-0.3401,,,,
300232.SZ,洲明科技,0.3517,-0.3407,,,,
600370.SH,三房巷,0.1452,-0.3413,,,,
002713.SZ,东易日盛,0.7604,-0.3413,,,,
000836.SZ,富通信息,0.8477,-0.3413,,,,
600837.SH,海通证券,1.5537,-0.3421,,,,
603881.SH,数据港,0.6961,-0.3431,,,,
300196.SZ,长海股份,0.4620,-0.3444,,,,
600220.SH,江苏阳光,0.6742,-0.3448,,,,
300422.SZ,博世科,0.1290,-0.3460,,,,
688565.SH,力源科技,0.3883,-0.3469,,,,
600547.SH,山东黄金,2.3075,-0.3476,,,,
002573.SZ,清新环境,0.4669,-0.3478,,,,
300483.SZ,首华燃气,1.0350,-0.3482,,,,
001266.SZ,宏英智能,0.5191,-0.3482,,,,
002562.SZ,兄弟科技,2.7122,-0.3490,,,,
601162.SH,天风证券,1.3062,-0.3497,,,,
002965.SZ,祥鑫科技,7.2179,-0.3501,,,,
600606.SH,绿地控股,1.3791,-0.3509,,,,
300959.SZ,线上线下,0.1673,-0.3519,,,,
600888.SH,新疆众和,2.1130,-0.3538,,,,
000893.SZ,亚钾国际,1.9291,-0.3540,,,,
835670.BJ,数字人,0.0448,-0.3546,,,,
300669.SZ,沪宁股份,0.0784,-0.3546,,,,
605058.SH,澳弘电子,0.1365,-0.3550,,,,
600765.SH,中航重机,4.3916,-0.3570,,,,
600337.SH,美克家居,0.1731,-0.3571,,,,
300502.SZ,新易盛,1.7520,-0.3583,,,,
002148.SZ,北纬科技,1.7667,-0.3591,,,,
002215.SZ,诺普信,0.4334,-0.3597,,,,
600630.SH,龙头股份,0.3691,-0.3604,,,,
600033.SH,福建高速,0.2023,-0.3610,,,,
000608.SZ,阳光股份,0.2193,-0.3610,,,,
300821.SZ,东岳硅材,0.7771,-0.3615,,,,
688448.SH,磁谷科技,0.2017,-0.3620,,,,
300476.SZ,胜宏科技,1.1736,-0.3623,,,,
002664.SZ,信质集团,0.3245,-0.3623,,,,
002688.SZ,金河生物,0.4468,-0.3630,,,,
300405.SZ,科隆股份,0.1116,-0.3643,,,,
601512.SH,中新集团,0.1463,-0.3645,,,,
600456.SH,宝钛股份,1.3791,-0.3650,,,,
003816.SZ,中国广核,1.2929,-0.3650,,,,
000969.SZ,安泰科技,0.6772,-0.3695,,,,
002221.SZ,东华能源,0.7955,-0.3699,,,,
000630.SZ,铜陵有色,1.8384,-0.3704,,,,
603337.SH,杰克股份,0.1605,-0.3708,,,,
300467.SZ,迅游科技,0.2382,-0.3717,,,,
000517.SZ,荣安地产,0.6596,-0.3717,,,,
601212.SH,白银有色,0.4504,-0.3731,,,,
002918.SZ,蒙娜丽莎,0.8897,-0.3734,,,,
301102.SZ,兆讯传媒,0.3190,-0.3734,,,,
601390.SH,中国中铁,3.3745,-0.3759,,,,
600981.SH,汇鸿集团,0.1648,-0.3759,,,,
600308.SH,华泰股份,0.1851,-0.3759,,,,
000408.SZ,藏格矿业,1.8592,-0.3776,,,,
603116.SH,红蜻蜓,0.0599,-0.3781,,,,
600439.SH,瑞贝卡,0.1522,-0.3788,,,,
002256.SZ,兆新股份,0.6671,-0.3788,,,,
688251.SH,井松智能,0.1150,-0.3790,,,,
603659.SH,璞泰来,4.8136,-0.3801,,,,
000936.SZ,华西股份,0.2763,-0.3802,,,,
000830.SZ,鲁西化工,1.4255,-0.3805,,,,
301122.SZ,采纳股份,1.1220,-0.3809,,,,
000404.SZ,长虹华意,1.2658,-0.3810,,,,
600480.SH,凌云股份,0.3519,-0.3812,,,,
601099.SH,太平洋,0.6645,-0.3817,,,,
600166.SH,福田汽车,0.7800,-0.3817,,,,
870436.BJ,大地电气,0.0182,-0.3822,,,,
002670.SZ,国盛金控,0.8276,-0.3822,,,,
300741.SZ,华宝股份,0.2630,-0.3827,,,,
301050.SZ,雷电微力,1.8124,-0.3831,,,,
000737.SZ,北方铜业,0.3534,-0.3839,,,,
601668.SH,中国建筑,5.6959,-0.3846,,,,
300170.SZ,汉得信息,0.9999,-0.3851,,,,
301077.SZ,星华新材,0.1876,-0.3855,,,,
600506.SH,香梨股份,0.1293,-0.3857,,,,
000777.SZ,中核科技,0.6116,-0.3857,,,,
601857.SH,中国石油,3.6676,-0.3861,,,,
601010.SH,文峰股份,0.0922,-0.3861,,,,
002471.SZ,中超控股,0.6077,-0.3861,,,,
002886.SZ,沃特股份,0.4963,-0.3872,,,,
301081.SZ,严牌股份,0.1268,-0.3873,,,,
603323.SH,苏农银行,0.9100,-0.3876,,,,
300478.SZ,杭州高新,0.0782,-0.3883,,,,
601900.SH,南方传媒,0.2214,-0.3891,,,,
603511.SH,爱慕股份,0.0755,-0.3894,,,,
301331.SZ,恩威医药,2.8096,-0.3902,,,,
002522.SZ,浙江众成,0.2208,-0.3906,,,,
002521.SZ,齐峰新材,0.1042,-0.3906,,,,
600977.SH,中国电影,0.3767,-0.3910,,,,
600820.SH,隧道股份,0.5858,-0.3914,,,,
600955.SH,维远股份,0.2961,-0.3918,,,,
601992.SH,金隅集团,0.4353,-0.3922,,,,
300130.SZ,新国都,1.6242,-0.3922,,,,
000601.SZ,韶能股份,0.4191,-0.3922,,,,
300145.SZ,中金环境,0.2713,-0.3937,,,,
002705.SZ,新宝股份,0.9275,-0.3939,,,,
831167.BJ,鑫汇科,0.0092,-0.3960,,,,
688588.SH,凌志软件,0.1602,-0.3964,,,,
300193.SZ,佳士科技,0.4713,-0.3974,,,,
301196.SZ,唯科科技,0.1152,-0.3974,,,,
600809.SH,山西汾酒,10.6262,-0.3977,,,,
000776.SZ,广发证券,5.5269,-0.3987,,,,
000048.SZ,京基智农,0.6174,-0.3989,,,,
600226.SH,ST瀚叶,0.2075,-0.4016,,,,
603192.SH,汇得科技,0.1307,-0.4028,,,,
300369.SZ,绿盟科技,1.6847,-0.4028,,,,
300017.SZ,网宿科技,0.6608,-0.4032,,,,
000560.SZ,我爱我家,2.3081,-0.4032,,,,
600889.SH,南京化纤,0.1241,-0.4057,,,,
600371.SH,万向德农,0.5667,-0.4062,,,,
300826.SZ,测绘股份,0.0730,-0.4062,,,,
600169.SH,太原重工,0.2579,-0.4065,,,,
000099.SZ,中信海直,0.3876,-0.4065,,,,
600996.SH,贵广网络,7.9735,-0.4072,,,,
600737.SH,中粮糖业,0.6976,-0.4082,,,,
688095.SH,福昕软件,0.3523,-0.4089,,,,
600883.SH,博闻科技,0.1254,-0.4093,,,,
002173.SZ,创新医疗,5.5331,-0.4093,,,,
600567.SH,山鹰国际,0.2725,-0.4098,,,,
002936.SZ,郑州银行,0.4260,-0.4098,,,,
300349.SZ,金卡智能,0.2323,-0.4115,,,,
600650.SH,锦江在线,0.1453,-0.4119,,,,
600250.SH,南纺股份,0.0687,-0.4124,,,,
601069.SH,西部黄金,0.5725,-0.4125,,,,
000925.SZ,众合科技,0.3278,-0.4127,,,,
601066.SH,中信建投,2.7530,-0.4129,,,,
600751.SH,海航科技,0.3381,-0.4149,,,,
300456.SZ,赛微电子,0.6201,-0.4149,,,,
300697.SZ,电工合金,0.1256,-0.4154,,,,
300555.SZ,路通视信,0.1143,-0.4161,,,,
603025.SH,大豪科技,0.3279,-0.4164,,,,
300706.SZ,阿石创,0.4458,-0.4165,,,,
301028.SZ,东亚机械,0.1299,-0.4167,,,,
300423.SZ,昇辉科技,0.2120,-0.4167,,,,
600281.SH,华阳新材,0.1849,-0.4175,,,,
002906.SZ,华阳集团,1.4169,-0.4195,,,,
300251.SZ,光线传媒,0.8721,-0.4196,,,,
605166.SH,聚合顺,0.2596,-0.4199,,,,
002312.SZ,川发龙蟒,1.7759,-0.4237,,,,
002273.SZ,水晶光电,2.1269,-0.4237,,,,
000829.SZ,天音控股,1.0383,-0.4237,,,,
000531.SZ,穗恒运A,0.2427,-0.4237,,,,
603589.SH,口子窖,2.0729,-0.4241,,,,
605567.SH,春雪食品,0.6741,-0.4243,,,,
600864.SH,哈投股份,0.4752,-0.4246,,,,
688339.SH,亿华通-U,0.5619,-0.4252,,,,
600823.SH,世茂股份,0.2000,-0.4255,,,,
002613.SZ,北玻股份,0.6039,-0.4255,,,,
688281.SH,华秦科技,0.5575,-0.4262,,,,
002839.SZ,张家港行,0.8111,-0.4264,,,,
300943.SZ,春晖智控,0.3156,-0.4280,,,,
002697.SZ,红旗连锁,0.6791,-0.4283,,,,
603390.SH,通达电气,0.0910,-0.4286,,,,
600097.SH,开创国际,0.1074,-0.4287,,,,
300197.SZ,节能铁汉,0.2707,-0.4292,,,,
002776.SZ,ST柏龙,0.1813,-0.4292,,,,
000709.SZ,河钢股份,0.9751,-0.4310,,,,
002571.SZ,德力股份,0.8259,-0.4317,,,,
600390.SH,五矿资本,0.4532,-0.4320,,,,
000617.SZ,中油资本,0.6360,-0.4320,,,,
000026.SZ,飞亚达,0.1093,-0.4324,,,,
301123.SZ,奕东电子,0.4077,-0.4337,,,,
000825.SZ,太钢不锈,0.7019,-0.4338,,,,
601919.SH,中远海控,8.6443,-0.4348,,,,
301115.SZ,建科股份,0.4214,-0.4351,,,,
300983.SZ,尤安设计,0.0621,-0.4357,,,,
300620.SZ,光库科技,0.4241,-0.4358,,,,
003019.SZ,宸展光电,0.4397,-0.4371,,,,
300442.SZ,润泽科技,0.2744,-0.4392,,,,
300692.SZ,中环环保,0.4375,-0.4392,,,,
688138.SH,清溢光电,0.3267,-0.4400,,,,
002909.SZ,集泰股份,1.6730,-0.4420,,,,
600805.SH,悦达投资,0.1824,-0.4425,,,,
600231.SH,凌钢股份,0.1252,-0.4425,,,,
000861.SZ,海印股份,0.3719,-0.4425,,,,
300323.SZ,华灿光电,0.3653,-0.4431,,,,
000655.SZ,金岭矿业,0.2302,-0.4431,,,,
002527.SZ,新时达,0.4862,-0.4444,,,,
300537.SZ,广信材料,0.6936,-0.4451,,,,
300716.SZ,国立科技,0.5071,-0.4452,,,,
000050.SZ,深天马A,0.5035,-0.4454,,,,
301127.SZ,天源环保,0.4184,-0.4456,,,,
600565.SH,迪马股份,0.5374,-0.4464,,,,
002993.SZ,奥海科技,1.4781,-0.4480,,,,
600297.SH,广汇汽车,0.7417,-0.4484,,,,
000056.SZ,皇庭国际,0.4395,-0.4484,,,,
600621.SH,华鑫股份,0.8528,-0.4488,,,,
002822.SZ,中装建设,0.2275,-0.4494,,,,
002176.SZ,江特电机,10.4618,-0.4500,,,,
688262.SH,国芯科技,0.9480,-0.4503,,,,
600784.SH,鲁银投资,0.2300,-0.4505,,,,
688766.SH,普冉股份,0.1829,-0.4524,,,,
605208.SH,永茂泰,0.9114,-0.4525,,,,
002242.SZ,九阳股份,0.5321,-0.4525,,,,
300729.SZ,乐歌股份,0.4246,-0.4530,,,,
600470.SH,六国化工,0.4831,-0.4539,,,,
300834.SZ,星辉环材,0.0685,-0.4540,,,,
002494.SZ,华斯股份,0.1651,-0.4545,,,,
002134.SZ,天津普林,0.3553,-0.4545,,,,
300184.SZ,力源信息,0.3776,-0.4556,,,,
600628.SH,新世界,0.1205,-0.4559,,,,
300136.SZ,信维通信,1.2643,-0.4569,,,,
688009.SH,中国通号,0.3851,-0.4577,,,,
001319.SZ,铭科精技,0.3601,-0.4583,,,,
600156.SH,华升股份,0.1427,-0.4587,,,,
300945.SZ,曼卡龙,0.2212,-0.4594,,,,
600682.SH,南京新百,0.3240,-0.4598,,,,
000973.SZ,佛塑科技,0.3127,-0.4598,,,,
003031.SZ,中瓷电子,0.7497,-0.4603,,,,
600373.SH,中文传媒,0.3969,-0.4608,,,,
002310.SZ,东方园林,0.2832,-0.4608,,,,
002745.SZ,木林森,1.2281,-0.4614,,,,
600841.SH,动力新科,0.3222,-0.4622,,,,
300977.SZ,深圳瑞捷,0.0789,-0.4627,,,,
600248.SH,陕西建工,0.5782,-0.4630,,,,
002722.SZ,物产金轮,0.1567,-0.4648,,,,
601555.SH,东吴证券,0.9597,-0.4651,,,,
002712.SZ,思美传媒,0.2667,-0.4651,,,,
600516.SH,方大炭素,1.0230,-0.4658,,,,
601698.SH,中国卫通,0.6376,-0.4664,,,,
600165.SH,新日恒力,0.6074,-0.4673,,,,
300701.SZ,森霸传感,0.1170,-0.4684,,,,
000567.SZ,海德股份,0.7146,-0.4695,,,,
605303.SH,园林股份,0.0433,-0.4713,,,,
600894.SH,广日股份,0.1030,-0.4717,,,,
000932.SZ,华菱钢铁,1.0274,-0.4717,,,,
300763.SZ,锦浪科技,8.5137,-0.4717,,,,
002319.SZ,乐通股份,0.2071,-0.4721,,,,
002436.SZ,兴森科技,2.5326,-0.4726,,,,
300205.SZ,天喻信息,0.7243,-0.4730,,,,
000710.SZ,贝瑞基因,0.8679,-0.4736,,,,
000926.SZ,福星股份,0.7258,-0.4739,,,,
300976.SZ,达瑞电子,0.1139,-0.4746,,,,
603338.SH,浙江鼎力,1.5957,-0.4754,,,,
603900.SH,莱绅通灵,0.1076,-0.4754,,,,
300999.SZ,金龙鱼,1.9254,-0.4757,,,,
600527.SH,江南高纤,0.1359,-0.4762,,,,
300493.SZ,润欣科技,0.1668,-0.4762,,,,
002774.SZ,快意电梯,0.2474,-0.4762,,,,
002499.SZ,*ST科林,0.1251,-0.4762,,,,
001217.SZ,华尔泰,0.2452,-0.4762,,,,
600941.SH,中国移动,4.8756,-0.4764,,,,
688068.SH,热景生物,1.9280,-0.4766,,,,
000977.SZ,浪潮信息,3.9927,-0.4769,,,,
300132.SZ,青松股份,0.8393,-0.4769,,,,
