,index,ts_code,trade_date,pct_chg,amount
2474,2833,600169.SH,20221017,1.2346,31066.637
2475,2998,600371.SH,20221017,1.2336,65331.248
2476,1496,300005.SZ,20221017,1.2329,66625.992
2477,3736,603038.SH,20221017,1.2329,15023.977
2478,4184,603893.SH,20221017,1.2301,126784.912
2479,1619,300135.SZ,20221017,1.2295,12581.93
2480,4672,688381.SH,20221017,1.2291,74468.043
2481,1436,002985.SZ,20221017,1.2291,203808.757
2482,1156,002677.SZ,20221017,1.2291,17873.617
2483,4941,873122.BJ,20221017,1.2291,12790.155
2484,2383,300930.SZ,20221017,1.228,35625.893
2485,3456,600961.SH,20221017,1.2278,20122.719
2486,606,002110.SZ,20221017,1.227,46819.387
2487,3804,603132.SH,20221017,1.2265,17973.104
2488,1894,300422.SZ,20221017,1.2259,22114.056
2489,3949,603380.SH,20221017,1.2257,7143.26
2490,2774,600099.SH,20221017,1.2255,19319.874
2491,3935,603356.SH,20221017,1.2242,14609.896
2492,358,000888.SZ,20221017,1.2232,40316.194
2493,3147,600572.SH,20221017,1.2225,107139.115
2494,3975,603496.SH,20221017,1.2215,157014.153
2495,2546,301107.SZ,20221017,1.2199,13125.889
2496,3714,603012.SH,20221017,1.2195,41923.29
2497,1160,002682.SZ,20221017,1.2195,62608.345
2498,604,002108.SZ,20221017,1.2195,42860.989
2499,3248,600692.SH,20221017,1.2195,30127.791
2500,4272,605086.SH,20221017,1.2182,5594.979
2501,4873,833533.BJ,20221017,1.2158,5890.977
2502,2483,301036.SZ,20221017,1.2155,10558.683
2503,3924,603333.SH,20221017,1.2132,38412.881
2504,2700,430564.BJ,20221017,1.2121,1765.208
2505,3688,601965.SH,20221017,1.2121,113432.374
2506,4028,603605.SH,20221017,1.212,259603.622
2507,256,000721.SZ,20221017,1.2107,64931.61
2508,2199,300736.SZ,20221017,1.209,16117.607
2509,3049,600448.SH,20221017,1.2085,44836.01
2510,1924,300453.SZ,20221017,1.2072,93400.372
2511,304,000799.SZ,20221017,1.2067,652995.213
2512,805,002315.SZ,20221017,1.2066,27189.491
2513,425,000977.SZ,20221017,1.2066,464879.681
2514,2606,301187.SZ,20221017,1.2061,43069.718
2515,2945,600307.SH,20221017,1.2048,39734.411
2516,2822,600157.SH,20221017,1.2048,658390.828
2517,1611,300127.SZ,20221017,1.2033,38578.783
2518,941,002454.SZ,20221017,1.2032,106462.379
2519,3364,600822.SH,20221017,1.2032,6388.097
2520,3855,603216.SH,20221017,1.2023,32166.106
2521,3932,603351.SH,20221017,1.2016,88977.212
2522,2525,301082.SZ,20221017,1.2014,30659.312
2523,4040,603618.SH,20221017,1.2007,31802.287
2524,1751,300273.SZ,20221017,1.2,50078.168
2525,3262,600710.SH,20221017,1.1986,92249.336
2526,1670,300189.SZ,20221017,1.1962,96678.844
2527,207,000655.SZ,20221017,1.1958,24330.238
2528,1965,300494.SZ,20221017,1.1947,49281.111
2529,3612,601616.SH,20221017,1.194,23913.894
2530,4830,688793.SH,20221017,1.192,17106.401
2531,678,002185.SZ,20221017,1.1919,154539.354
2532,3962,603408.SH,20221017,1.1916,15590.829
2533,2403,300952.SZ,20221017,1.1912,9391.952
2534,237,000698.SZ,20221017,1.1905,27515.191
2535,4055,603657.SH,20221017,1.1888,13065.183
2536,778,002288.SZ,20221017,1.1881,55362.138
2537,311,000809.SZ,20221017,1.1869,10710.521
2538,4000,603556.SH,20221017,1.1868,71862.327
2539,2741,600056.SH,20221017,1.1867,627214.812
2540,1004,002521.SZ,20221017,1.1858,10077.729
2541,1831,300355.SZ,20221017,1.1834,49894.679
2542,325,000826.SZ,20221017,1.1834,47742.059
2543,2457,301008.SZ,20221017,1.1829,6521.55
2544,4639,688332.SH,20221017,1.1817,25412.457
2545,856,002367.SZ,20221017,1.1817,25542.342
2546,222,000677.SZ,20221017,1.1799,192796.903
2547,96,000498.SZ,20221017,1.1779,123045.069
2548,2586,301160.SZ,20221017,1.1771,31563.92
2549,717,002225.SZ,20221017,1.1765,44204.622
2550,353,000882.SZ,20221017,1.1765,65379.965
2551,4270,605080.SH,20221017,1.1733,14877.79
2552,267,000735.SZ,20221017,1.173,113260.801
2553,2449,301000.SZ,20221017,1.1722,7776.418
2554,2922,600278.SH,20221017,1.1713,18049.711
2555,193,000628.SZ,20221017,1.1696,34231.528
2556,565,002067.SZ,20221017,1.1696,18559.906
2557,1447,002997.SZ,20221017,1.1689,152599.796
2558,2983,600354.SH,20221017,1.1686,82372.463
2559,4408,688057.SH,20221017,1.1684,11487.934
2560,3536,601156.SH,20221017,1.1671,82960.846
2561,1216,002745.SZ,20221017,1.1669,116603.942
2562,3370,600828.SH,20221017,1.1662,22556.346
2563,1231,002761.SZ,20221017,1.165,282786.961
2564,2828,600163.SH,20221017,1.1647,56085.608
2565,4298,605177.SH,20221017,1.1634,20105.53
2566,4128,603790.SH,20221017,1.1628,9880.586
2567,422,000973.SZ,20221017,1.1628,32776.095
2568,750,002259.SZ,20221017,1.1628,9207.893
2569,1970,300499.SZ,20221017,1.1628,85483.886
2570,4104,603727.SH,20221017,1.1619,184037.918
2571,3355,600812.SH,20221017,1.1609,66093.022
2572,544,002046.SZ,20221017,1.1601,105214.09
2573,639,002144.SZ,20221017,1.1591,36023.933
2574,704,002211.SZ,20221017,1.1583,13119.576
2575,4369,688009.SH,20221017,1.1574,51892.258
2576,1111,002632.SZ,20221017,1.157,25701.995
2577,4891,835305.BJ,20221017,1.1567,1394.847
2578,2890,600235.SH,20221017,1.1561,15786.64
2579,217,000669.SZ,20221017,1.1561,12746.636
2580,2423,300973.SZ,20221017,1.1548,63655.721
2581,2429,300980.SZ,20221017,1.1538,13250.699
2582,2507,301062.SZ,20221017,1.1509,30065.025
2583,994,002511.SZ,20221017,1.1505,64200.982
2584,4291,605155.SH,20221017,1.1494,9091.21
2585,3683,601949.SH,20221017,1.1494,23218.315
2586,3796,603121.SH,20221017,1.1494,15088.755
2587,3046,600439.SH,20221017,1.1494,18004.529
2588,2253,300795.SZ,20221017,1.1485,20750.156
2589,45,000062.SZ,20221017,1.1475,73236.089
2590,4708,688505.SH,20221017,1.1468,20490.934
2591,2738,600053.SH,20221017,1.1463,26634.959
2592,984,002500.SZ,20221017,1.145,72083.559
2593,2528,301086.SZ,20221017,1.1448,11760.655
2594,930,002441.SZ,20221017,1.1442,47929.975
2595,4030,603607.SH,20221017,1.1433,14476.062
2596,120,000531.SZ,20221017,1.1429,32766.024
2597,1600,300116.SZ,20221017,1.1429,56542.36
2598,646,002152.SZ,20221017,1.1416,141191.534
2599,1106,002627.SZ,20221017,1.1416,29252.141
2600,3004,600378.SH,20221017,1.1411,64722.244
2601,389,000927.SZ,20221017,1.1407,35863.905
2602,773,002283.SZ,20221017,1.1407,32632.123
2603,2888,600233.SH,20221017,1.14,652221.989
2604,3299,600749.SH,20221017,1.1399,26711.074
2605,1647,300164.SZ,20221017,1.139,122149.798
2606,413,000963.SZ,20221017,1.139,805610.475
2607,2837,600173.SH,20221017,1.1385,18327.601
2608,3743,603048.SH,20221017,1.1385,7512.916
2609,1696,300218.SZ,20221017,1.1385,31132.246
2610,728,002236.SZ,20221017,1.1382,246885.877
2611,3852,603213.SH,20221017,1.1364,16331.592
2612,671,002177.SZ,20221017,1.1364,39913.501
2613,1708,300230.SZ,20221017,1.1364,12685.45
2614,2895,600241.SH,20221017,1.1349,10330.697
2615,605,002109.SZ,20221017,1.1342,59188.596
2616,140,000554.SZ,20221017,1.1342,100384.265
2617,235,000695.SZ,20221017,1.1334,28401.44
2618,4016,603587.SH,20221017,1.1331,11305.105
2619,4294,605166.SH,20221017,1.1323,28871.704
2620,4522,688193.SH,20221017,1.1322,9939.631
2621,528,002030.SZ,20221017,1.1319,508809.959
2622,2576,301148.SZ,20221017,1.1317,7488.221
2623,3671,601899.SH,20221017,1.1307,1163808.127
2624,3438,600917.SH,20221017,1.1307,48563.763
2625,2680,301326.SZ,20221017,1.1301,45146.524
2626,383,000920.SZ,20221017,1.1299,102925.424
2627,2105,300637.SZ,20221017,1.1299,10525.92
2628,3925,603335.SH,20221017,1.129,31953.198
2629,3354,600811.SH,20221017,1.1278,77563.023
2630,683,002190.SZ,20221017,1.1269,50487.804
2631,1675,300194.SZ,20221017,1.1268,69571.331
2632,3367,600825.SH,20221017,1.1268,20108.76
2633,602,002106.SZ,20221017,1.1264,52421.091
2634,4545,688219.SH,20221017,1.1261,9621.178
2635,3680,601929.SH,20221017,1.1236,47650.205
2636,47,000065.SZ,20221017,1.1223,183391.288
2637,3245,600689.SH,20221017,1.1222,18243.033
2638,650,002156.SZ,20221017,1.1221,435173.6
2639,3084,600498.SH,20221017,1.1219,68879.122
2640,301,000796.SZ,20221017,1.1211,38845.875
2641,2607,301188.SZ,20221017,1.1206,15185.159
2642,2706,600008.SH,20221017,1.1194,90923.944
2643,3349,600805.SH,20221017,1.1186,19675.626
2644,1098,002617.SZ,20221017,1.1184,532471.478
2645,1383,002927.SZ,20221017,1.1173,20278.108
2646,3631,601700.SH,20221017,1.1173,83074.564
2647,2860,600200.SH,20221017,1.1158,193087.494
2648,3380,600839.SH,20221017,1.1152,90795.768
2649,1905,300434.SZ,20221017,1.1139,14228.202
2650,1549,300062.SZ,20221017,1.1129,71507.805
2651,820,002330.SZ,20221017,1.1129,93001.639
2652,1075,002593.SZ,20221017,1.1111,31789.398
2653,3334,600789.SH,20221017,1.1111,85981.106
2654,2428,300979.SZ,20221017,1.1097,135236.135
2655,4360,605599.SH,20221017,1.1086,19405.063
2656,4693,688416.SH,20221017,1.1084,22816.993
2657,3357,600815.SH,20221017,1.107,12183.833
2658,3259,600706.SH,20221017,1.107,32511.646
2659,3590,601512.SH,20221017,1.1057,22004.384
2660,420,000971.SZ,20221017,1.105,7527.704
2661,3942,603366.SH,20221017,1.105,577766.564
2662,3850,603211.SH,20221017,1.105,74895.296
2663,2827,600162.SH,20221017,1.105,24731.341
2664,578,002082.SZ,20221017,1.1038,40014.976
2665,3529,601126.SH,20221017,1.1034,244801.391
2666,2950,600312.SH,20221017,1.1034,98238.76
2667,409,000959.SZ,20221017,1.1019,61894.431
2668,1794,300317.SZ,20221017,1.1009,57907.084
2669,2254,300796.SZ,20221017,1.1007,34036.271
2670,2823,600158.SH,20221017,1.1001,327546.342
2671,1520,300031.SZ,20221017,1.0997,90111.303
2672,885,002396.SZ,20221017,1.0995,123814.013
2673,2505,301060.SZ,20221017,1.0975,445395.066
2674,3392,600855.SH,20221017,1.0969,188008.501
2675,1324,002863.SZ,20221017,1.0969,47817.074
2676,2873,600217.SH,20221017,1.0965,26158.704
2677,2842,600180.SH,20221017,1.0955,44869.854
2678,179,000608.SZ,20221017,1.0949,28318.909
2679,3892,603288.SH,20221017,1.0948,470461.377
2680,1325,002864.SZ,20221017,1.0948,138063.375
2681,3471,600980.SH,20221017,1.0936,27384.62
2682,1958,300487.SZ,20221017,1.093,131842.975
2683,3235,600676.SH,20221017,1.0929,10502.598
2684,2887,600232.SH,20221017,1.0929,21917.472
2685,1528,300040.SZ,20221017,1.092,41629.468
2686,3735,603037.SH,20221017,1.0918,10261.056
2687,863,002374.SZ,20221017,1.0917,117034.927
2688,3872,603236.SH,20221017,1.0913,269644.057
2689,2061,300593.SZ,20221017,1.0904,108620.314
2690,2326,300869.SZ,20221017,1.0884,139234.749
2691,3970,603466.SH,20221017,1.088,43588.141
2692,4088,603703.SH,20221017,1.0877,28588.898
2693,118,000529.SZ,20221017,1.087,35490.701
2694,567,002069.SZ,20221017,1.087,9451.618
2695,3343,600798.SH,20221017,1.087,57247.165
2696,1243,002775.SZ,20221017,1.087,8618.235
2697,1173,002696.SZ,20221017,1.0853,43105.39
2698,3180,600608.SH,20221017,1.0846,3607.646
2699,3512,601069.SH,20221017,1.0842,76021.337
2700,1790,300313.SZ,20221017,1.0836,27601.788
2701,4069,603678.SH,20221017,1.0822,136856.302
2702,9,000011.SZ,20221017,1.0811,22736.637
2703,371,000905.SZ,20221017,1.0796,50496.227
2704,2511,301067.SZ,20221017,1.0796,16709.555
2705,2467,301019.SZ,20221017,1.0795,7240.598
2706,3817,603165.SH,20221017,1.0782,21330.097
2707,1159,002681.SZ,20221017,1.0782,107545.188
2708,1664,300182.SZ,20221017,1.0776,155659.34
2709,2824,600159.SH,20221017,1.0753,28646.62
2710,519,002021.SZ,20221017,1.0753,8118.052
2711,2196,300732.SZ,20221017,1.0741,21261.454
2712,1394,002939.SZ,20221017,1.0727,153387.621
2713,4163,603861.SH,20221017,1.0724,13828.461
2714,3375,600834.SH,20221017,1.0714,13937.008
2715,1706,300228.SZ,20221017,1.0703,143052.539
2716,4475,688131.SH,20221017,1.0695,290418.224
2717,3406,600871.SH,20221017,1.0695,64626.365
2718,2208,300746.SZ,20221017,1.0695,11345.727
2719,2532,301090.SZ,20221017,1.068,33794.304
2720,576,002080.SZ,20221017,1.0678,243110.301
2721,3405,600869.SH,20221017,1.0671,408609.023
2722,2864,600206.SH,20221017,1.0671,242713.437
2723,4221,603960.SH,20221017,1.0667,30146.538
2724,241,000703.SZ,20221017,1.0667,196156.099
2725,2987,600359.SH,20221017,1.0651,125498.465
2726,3120,600538.SH,20221017,1.0638,32077.762
2727,3179,600606.SH,20221017,1.0638,162371.443
2728,2306,300849.SZ,20221017,1.063,22375.361
2729,2530,301088.SZ,20221017,1.0625,12955.561
2730,3318,600770.SH,20221017,1.0624,55945.593
2731,3821,603169.SH,20221017,1.0622,140177.604
2732,447,001207.SZ,20221017,1.0617,17668.799
2733,2622,301207.SZ,20221017,1.0603,101987.876
2734,3563,601236.SH,20221017,1.0596,75882.687
2735,2708,600010.SH,20221017,1.0582,456954.514
2736,1044,002562.SZ,20221017,1.0582,427658.301
2737,3940,603363.SH,20221017,1.0567,464765.156
2738,4039,603617.SH,20221017,1.056,37919.101
2739,1859,300387.SZ,20221017,1.0558,68692.978
2740,1457,003007.SZ,20221017,1.0553,118217.0
2741,4728,688553.SH,20221017,1.0553,16529.458
2742,1178,002701.SZ,20221017,1.0549,69204.48
2743,2381,300928.SZ,20221017,1.0547,46389.272
2744,2912,600265.SH,20221017,1.0533,1355.01
2745,1477,003029.SZ,20221017,1.0526,325369.429
2746,881,002392.SZ,20221017,1.0526,21263.588
2747,1158,002679.SZ,20221017,1.0526,29604.029
2748,2116,300649.SZ,20221017,1.052,41161.569
2749,2816,600150.SH,20221017,1.0517,1085150.367
2750,830,002340.SZ,20221017,1.0499,328692.322
2751,1687,300208.SZ,20221017,1.0493,52830.858
2752,302,000797.SZ,20221017,1.049,130699.925
2753,4259,605028.SH,20221017,1.0483,13781.274
2754,3439,600918.SH,20221017,1.0479,81133.982
2755,932,002443.SZ,20221017,1.0479,78949.983
2756,4244,603995.SH,20221017,1.0477,136126.516
2757,1489,003042.SZ,20221017,1.0477,167308.034
2758,3980,603506.SH,20221017,1.0475,16235.29
2759,3522,601107.SH,20221017,1.0471,14932.186
2760,2996,600369.SH,20221017,1.0444,221723.68
2761,341,000859.SZ,20221017,1.0435,35659.258
2762,4715,688517.SH,20221017,1.0433,9070.642
2763,4716,688518.SH,20221017,1.0431,137550.201
2764,2095,300627.SZ,20221017,1.0427,65840.377
2765,557,002059.SZ,20221017,1.0417,41095.792
2766,2901,600250.SH,20221017,1.0417,8418.829
2767,81,000413.SZ,20221017,1.0417,59579.315
2768,95,000488.SZ,20221017,1.0417,39812.003
2769,2756,600075.SH,20221017,1.0399,39825.07
2770,1853,300381.SZ,20221017,1.0393,33169.569
2771,1539,300051.SZ,20221017,1.0381,15890.487
2772,3177,600604.SH,20221017,1.0373,45898.3
2773,3416,600882.SH,20221017,1.036,305203.246
2774,4529,688201.SH,20221017,1.0353,152402.048
2775,251,000716.SZ,20221017,1.0352,571807.461
2776,1139,002660.SZ,20221017,1.0349,34451.942
2777,1187,002713.SZ,20221017,1.0345,68479.121
2778,1050,002568.SZ,20221017,1.0344,419148.211
2779,1693,300214.SZ,20221017,1.034,13590.311
2780,196,000631.SZ,20221017,1.0336,46397.687
2781,1040,002558.SZ,20221017,1.0336,56343.124
2782,4247,603999.SH,20221017,1.0309,15685.152
2783,1444,002993.SZ,20221017,1.0309,120162.568
2784,2778,600104.SH,20221017,1.0302,242126.178
2785,1456,003006.SZ,20221017,1.0297,51461.489
2786,1907,300436.SZ,20221017,1.028,69615.436
2787,2369,300915.SZ,20221017,1.0274,9788.996
2788,1512,300021.SZ,20221017,1.0267,49154.44
2789,4695,688425.SH,20221017,1.0256,25820.981
2790,3496,601008.SH,20221017,1.0256,60705.579
2791,600,002104.SZ,20221017,1.0243,358551.407
2792,1313,002851.SZ,20221017,1.0228,67297.595
2793,4903,836395.BJ,20221017,1.0225,1130.012
2794,3278,600727.SH,20221017,1.0219,26133.838
2795,330,000833.SZ,20221017,1.0219,43021.963
2796,4103,603726.SH,20221017,1.0218,94678.623
2797,2079,300611.SZ,20221017,1.0216,18627.961
2798,966,002482.SZ,20221017,1.0204,16738.628
2799,1508,300017.SZ,20221017,1.0183,98074.94
2800,275,000753.SZ,20221017,1.0178,72891.88
2801,3574,601330.SH,20221017,1.0145,25396.367
2802,3487,600998.SH,20221017,1.0144,76004.131
2803,2690,301363.SZ,20221017,1.0132,935126.508
2804,2570,301133.SZ,20221017,1.0132,11293.756
2805,457,001218.SZ,20221017,1.0122,93078.572
2806,1072,002590.SZ,20221017,1.0114,27423.423
2807,147,000563.SZ,20221017,1.0101,51275.364
2808,1395,002940.SZ,20221017,1.0101,123634.151
2809,4101,603722.SH,20221017,1.0079,19710.342
2810,100,000505.SZ,20221017,1.0076,50885.021
2811,426,000978.SZ,20221017,1.0067,102342.09
2812,2667,301296.SZ,20221017,1.0067,40635.217
2813,3446,600935.SH,20221017,1.006,17199.381
2814,4575,688259.SH,20221017,1.0054,44396.705
2815,901,002412.SZ,20221017,1.005,44862.771
2816,2506,301061.SZ,20221017,1.0045,12894.805
2817,2195,300731.SZ,20221017,1.003,57636.75
2818,105,000513.SZ,20221017,1.0019,342296.176
2819,3290,600739.SH,20221017,1.0015,63531.792
2820,3050,600449.SH,20221017,1.0008,56542.183
2821,3646,601808.SH,20221017,0.9993,143779.723
2822,3543,601177.SH,20221017,0.9975,27955.146
2823,2980,600351.SH,20221017,0.9967,73353.185
2824,97,000501.SZ,20221017,0.995,45812.289
2825,4076,603686.SH,20221017,0.9945,24956.991
2826,3319,600771.SH,20221017,0.9936,260694.819
2827,1731,300253.SZ,20221017,0.9926,617621.285
2828,1220,002749.SZ,20221017,0.9923,15121.616
2829,2110,300642.SZ,20221017,0.9919,75414.127
2830,2591,301167.SZ,20221017,0.9917,9920.958
2831,1401,002947.SZ,20221017,0.991,225023.833
2832,1735,300257.SZ,20221017,0.9906,158652.325
2833,3554,601216.SH,20221017,0.9901,69925.413
2834,3501,601015.SH,20221017,0.9901,77648.985
2835,3480,600989.SH,20221017,0.9901,362519.168
2836,4187,603897.SH,20221017,0.9901,64766.454
2837,2366,300911.SZ,20221017,0.9884,67925.16
2838,949,002462.SZ,20221017,0.9878,39041.44
2839,3485,600996.SH,20221017,0.9868,814105.526
2840,1108,002629.SZ,20221017,0.9852,161308.305
2841,3845,603201.SH,20221017,0.9846,45481.089
2842,2880,600225.SH,20221017,0.9836,37340.03
2843,326,000828.SZ,20221017,0.9836,19567.775
2844,4791,688676.SH,20221017,0.9823,129470.011
2845,4250,605005.SH,20221017,0.981,5364.244
2846,2593,301169.SZ,20221017,0.9804,68959.82
2847,3765,603080.SH,20221017,0.9778,105994.349
2848,4748,688586.SH,20221017,0.9774,67606.305
2849,2934,600293.SH,20221017,0.9772,29305.684
2850,4488,688156.SH,20221017,0.9772,21729.744
2851,4782,688660.SH,20221017,0.9763,47767.856
2852,3495,601007.SH,20221017,0.9736,50338.191
2853,4355,605577.SH,20221017,0.973,10109.32
2854,4667,688375.SH,20221017,0.9719,106008.789
2855,1153,002674.SZ,20221017,0.9717,13921.618
2856,253,000718.SZ,20221017,0.9677,43513.205
2857,3566,601279.SH,20221017,0.9671,9784.822
2858,3677,601919.SH,20221017,0.9658,1073181.155
2859,2385,300932.SZ,20221017,0.9644,19276.213
2860,1043,002561.SZ,20221017,0.9639,163237.617
2861,2087,300619.SZ,20221017,0.9632,37345.799
2862,29,000037.SZ,20221017,0.9629,40025.215
2863,327,000829.SZ,20221017,0.9626,116875.809
2864,392,000930.SZ,20221017,0.9615,62684.378
2865,3258,600705.SH,20221017,0.9615,76624.496
2866,3110,600527.SH,20221017,0.9615,13351.31
2867,996,002513.SZ,20221017,0.9597,38023.959
2868,3372,600830.SH,20221017,0.956,25668.179
2869,3298,600748.SH,20221017,0.9554,17906.746
2870,2291,300834.SZ,20221017,0.9549,7411.685
2871,3793,603116.SH,20221017,0.9542,7828.035
2872,1536,300048.SZ,20221017,0.9524,51016.899
2873,3144,600569.SH,20221017,0.9524,25546.455
2874,1206,002734.SZ,20221017,0.9514,22076.16
2875,3751,603058.SH,20221017,0.9511,17861.562
2876,4878,834021.BJ,20221017,0.9494,2630.674
2877,560,002062.SZ,20221017,0.9488,91157.699
2878,1217,002746.SZ,20221017,0.9484,128581.88
2879,3533,601138.SH,20221017,0.9479,96397.91
2880,360,000890.SZ,20221017,0.9479,20406.486
2881,3712,603009.SH,20221017,0.9449,23407.022
2882,2164,300697.SZ,20221017,0.9434,12550.307
2883,889,002400.SZ,20221017,0.9434,92806.245
2884,552,002054.SZ,20221017,0.9434,10498.738
2885,4888,835184.BJ,20221017,0.9434,201.973
2886,3145,600570.SH,20221017,0.9415,357384.054
2887,1109,002630.SZ,20221017,0.9404,357682.353
2888,2782,600108.SH,20221017,0.9404,76576.326
2889,1256,002789.SZ,20221017,0.9393,81050.966
2890,3257,600704.SH,20221017,0.939,88901.447
2891,1856,300384.SZ,20221017,0.939,25763.654
2892,102,000507.SZ,20221017,0.9381,42560.452
2893,3167,600594.SH,20221017,0.9381,78347.198
2894,3818,603166.SH,20221017,0.9375,19316.454
2895,2256,300798.SZ,20221017,0.9375,3681.113
2896,3478,600987.SH,20221017,0.9358,128174.702
2897,3792,603115.SH,20221017,0.9346,35184.679
2898,3789,603111.SH,20221017,0.9346,8551.343
2899,44,000061.SZ,20221017,0.9328,29855.425
2900,4362,688002.SH,20221017,0.932,125186.856
2901,4570,688253.SH,20221017,0.93,87215.179
2902,2910,600261.SH,20221017,0.9288,15626.723
2903,3069,600479.SH,20221017,0.9288,89277.43
2904,2513,301069.SZ,20221017,0.9278,129291.039
2905,4399,688047.SH,20221017,0.9274,232000.928
2906,1906,300435.SZ,20221017,0.9253,59315.605
2907,574,002078.SZ,20221017,0.9251,139164.16
2908,848,002358.SZ,20221017,0.9231,17899.47
2909,315,000813.SZ,20221017,0.9231,37928.418
2910,3261,600708.SH,20221017,0.9217,33233.033
2911,4249,605003.SH,20221017,0.9214,5836.178
2912,4915,837821.BJ,20221017,0.9212,6514.788
2913,1712,300234.SZ,20221017,0.9208,22971.065
2914,3197,600628.SH,20221017,0.9202,9408.579
2915,2191,300726.SZ,20221017,0.9197,127291.265
2916,1500,300009.SZ,20221017,0.9184,243203.606
2917,436,000993.SZ,20221017,0.9174,92216.515
2918,2868,600211.SH,20221017,0.9169,79005.371
2919,4933,871245.BJ,20221017,0.9167,632.154
2920,2918,600272.SH,20221017,0.9156,218709.73
2921,453,001213.SZ,20221017,0.9153,27491.499
2922,3650,601825.SH,20221017,0.9141,63468.506
2923,1591,300107.SZ,20221017,0.9141,23806.638
2924,3250,600694.SH,20221017,0.9135,26665.04
2925,1873,300401.SZ,20221017,0.9132,369820.652
2926,3902,603306.SH,20221017,0.9122,65497.443
2927,3996,603536.SH,20221017,0.9119,15778.841
2928,4937,871857.BJ,20221017,0.9112,872.363
2929,2559,301121.SZ,20221017,0.911,61003.495
2930,1527,300039.SZ,20221017,0.9091,122323.764
2931,3199,600630.SH,20221017,0.9091,46578.89
2932,3331,600784.SH,20221017,0.9091,22552.011
2933,2234,300774.SZ,20221017,0.9083,38799.981
2934,680,002187.SZ,20221017,0.9077,13183.509
2935,1286,002822.SZ,20221017,0.907,27543.215
2936,1633,300149.SZ,20221017,0.9063,119636.761
2937,818,002328.SZ,20221017,0.9058,44102.605
2938,3705,603001.SH,20221017,0.905,9385.545
2939,3673,601901.SH,20221017,0.905,103026.028
2940,2936,600297.SH,20221017,0.905,74774.571
2941,4235,603985.SH,20221017,0.9047,267410.601
2942,2543,301102.SZ,20221017,0.9043,40537.246
2943,2754,600072.SH,20221017,0.9031,171980.405
2944,265,000732.SZ,20221017,0.9009,49279.17
2945,3054,600458.SH,20221017,0.9009,63015.287
2946,163,000589.SZ,20221017,0.8989,48711.46
2947,3366,600824.SH,20221017,0.8982,7883.849
2948,1215,002743.SZ,20221017,0.8977,14456.974
2949,3036,600422.SH,20221017,0.8972,163017.185
2950,2558,301120.SZ,20221017,0.8954,83254.995
2951,2853,600192.SH,20221017,0.8945,123948.159
2952,2979,600350.SH,20221017,0.8945,41375.283
2953,610,002114.SZ,20221017,0.8942,46305.627
2954,1654,300171.SZ,20221017,0.8939,659154.213
2955,343,000861.SZ,20221017,0.8929,44637.28
2956,2886,600231.SH,20221017,0.8929,14427.372
2957,1717,300239.SZ,20221017,0.8929,92210.174
2958,489,001330.SZ,20221017,0.8899,175545.289
2959,2698,430489.BJ,20221017,0.8889,1677.069
2960,525,002027.SZ,20221017,0.8881,662316.36
2961,804,002314.SZ,20221017,0.885,84193.646
2962,962,002478.SZ,20221017,0.885,106973.162
2963,4851,831768.BJ,20221017,0.885,1311.585
2964,1402,002948.SZ,20221017,0.885,46477.699
2965,730,002238.SZ,20221017,0.885,27245.306
2966,679,002186.SZ,20221017,0.8838,13839.04
2967,1585,300100.SZ,20221017,0.8827,35000.408
2968,4065,603668.SH,20221017,0.8827,113648.741
2969,1547,300059.SZ,20221017,0.8825,2641279.672
2970,3157,600583.SH,20221017,0.8811,100139.343
2971,6,000008.SZ,20221017,0.8811,27368.167
2972,1204,002732.SZ,20221017,0.8798,10589.094
2973,3037,600423.SH,20221017,0.8798,9929.332
2974,3998,603551.SH,20221017,0.8794,15508.156
2975,4296,605168.SH,20221017,0.8783,56869.195
2976,4819,688767.SH,20221017,0.8782,59785.472
2977,2235,300775.SZ,20221017,0.8781,307617.715
2978,4759,688606.SH,20221017,0.878,56081.728
2979,944,002457.SZ,20221017,0.8772,33572.961
2980,2222,300761.SZ,20221017,0.8761,104208.186
2981,2510,301066.SZ,20221017,0.8755,13487.649
2982,3041,600429.SH,20221017,0.8753,15818.822
2983,3328,600781.SH,20221017,0.8734,20121.161
2984,2324,300867.SZ,20221017,0.8729,32961.225
2985,2465,301017.SZ,20221017,0.8728,32786.861
2986,918,002429.SZ,20221017,0.8721,39959.812
2987,3860,603221.SH,20221017,0.8717,5737.389
2988,3491,601002.SH,20221017,0.8715,22171.338
2989,1350,002890.SZ,20221017,0.8711,10303.854
2990,2959,600323.SH,20221017,0.87,42734.241
2991,595,002099.SZ,20221017,0.8683,51622.977
2992,1425,002973.SZ,20221017,0.8681,14336.565
2993,3994,603533.SH,20221017,0.8677,24454.541
2994,3791,603113.SH,20221017,0.8677,59366.6
2995,545,002047.SZ,20221017,0.8677,171411.379
2996,2599,301179.SZ,20221017,0.8663,45156.337
2997,1244,002776.SZ,20221017,0.8658,12735.768
2998,2777,600103.SH,20221017,0.8658,35386.77
2999,2779,600105.SH,20221017,0.8646,48164.082
3000,2970,600336.SH,20221017,0.8621,38908.456
3001,2556,301118.SZ,20221017,0.8611,25312.553
3002,1266,002800.SZ,20221017,0.8603,251119.046
3003,2767,600088.SH,20221017,0.86,16287.308
3004,2637,301227.SZ,20221017,0.8594,46622.292
3005,3308,600759.SH,20221017,0.8584,40123.847
3006,4922,838924.BJ,20221017,0.8576,86.572
